category_id,row_id,doc_id,date,title,title_only,needs_review,annual_block,name,review_purpose,excerpt
C0115,3905683,paper:W4403335664,2024-10-11,Determination of Compressed Liquid Densities for CO2 + n-Decane Using a Vibrating Tube Densimeter,False,True,2024H2_2025H1,二氧化碳吸收溶解与水合物,新增候选或新类型补审,"Understanding the density of CO2 + n-decane is crucial for designing and operating CO2 capture, transport, and storage. The safety and effectiveness of CO2 burial is directly affected by the density of CO2 + n-decane mixtures. The liquid densities of CO2(1) + n-decane(2) mixtures with mole fractions of CO2 x1 = 0, 0.2032, 0.4434, 0.7589, and 0.8947 were measured using a vibrating tube densimeter. The combined expanded uncertainties of density with a level of confidence of 0.95 are estimated to be 0.6 kg·m−3. A total of 221 compressed liquid densities of CO2(1) + n-decane(2) mixtures along the five isotherms between T = (283 and 363) K with pr"
C0276,3878824,paper:W4402405497,2024-09-10,3D self-supporting core-shell silicon-carbon nanofibers-based host enables confined Li+ deposition for lithium metal battery,True,False,2024H2_2025H1,锂离子电池负极材料,新增候选或新类型补审,
C0276,3955246,paper:W4405104693,2024-12-06,Preparation of environment-friendly gel-protein foam and its fire suppression performance for lithium-ion batteries,True,False,2024H2_2025H1,锂离子电池负极材料,新增候选或新类型补审,
C0276,3939517,paper:W4404516577,2024-11-19,Hexagonal liquid crystals as emerging quasi solid-state electrolytes for aqueous lithium-ion batteries,True,False,2024H2_2025H1,锂离子电池负极材料,新增候选或新类型补审,
C0109,4072098,paper:W4409354926,2025-04-11,Entropic design strategy to enhance cycling stability of layered iron-based fluorophosphates in sodium-ion batteries,True,True,2024H2_2025H1,水系锌电池与锌空气电池,新增候选或新类型补审,
C0109,4366153,paper:W7116924708,2025-01-01,Dual-coordination Electrolyte Additive to Achieve High Energy Density 4-electron Aqueous Zinc Iodine Battery,True,True,2024H2_2025H1,水系锌电池与锌空气电池,新增候选或新类型补审,
C0109,4046745,paper:W4408440369,2025-01-01,"Metallic B5c8 Monolayer as a Promising Anode Material for Na, K and Ca-Ion Batteries: A First-Principles Study",True,True,2024H2_2025H1,水系锌电池与锌空气电池,新增候选或新类型补审,
C0060,3947861,paper:W4404814718,2024-11-28,Study of 2D layered nickel pyrophosphate using 3D Bode mapping and stability forecasting for supercapacitors,True,False,2024H2_2025H1,超级电容器电极与器件,既有核心跨年抽样核对,
C0254,3885640,paper:W4402633464,2024-09-19,Electrocatalytic Aromatic Alcohols Splitting to Aldehydes and H2 Gas,False,False,2024H2_2025H1,电催化析氢与界面调控,既有核心跨年抽样核对,"Selective electrocatalytic transformation of alcohols to aldehydes offers an efficient and environmentally friendly platform for the simultaneous production of fine chemicals and pure hydrogen gas. However, traditional alcohol oxidation reactions (AORs) in aqueous electrolyte unavoidably face competitive reactions (e.g., water oxidation and overoxidations reactions) for the presence of active oxygen species from water oxidation, causing an unwanted decrease in final efficiency and selectivity. Here, we developed an integrated all-solid proton generator-transfer electrolyzer to trigger the pure alcohol splitting reaction (ASR). In this splitti"
C0278,3849625,paper:W4401354267,2024-08-06,Spontaneous heterophase atomic structure engineering of NiMo(S)/NiMoP for enhanced overall electrochemical water splitting in neutral media,True,False,2024H2_2025H1,整体电催化水分解,既有核心跨年抽样核对,
C0245,4067911,paper:W4409237317,2025-01-01,NiCo 2 S 4 @NiCo 2 Se 4 in situ grown on carbon cloth for performance-enhanced supercapacitor electrodes,False,True,2024H2_2025H1,碳基超级电容器电极,新增候选或新类型补审,NiCo 2 S 4 @NiCo 2 Se 4 core–shell in situ grown on carbon cloth yields a high specific capacitance of 12.87 F cm −2 at 1 mA cm −2 .
C0245,4079138,paper:W4409593348,2025-04-19,High-performance nitrogen-doped porous carbon materials derived from waste biomass for supercapacitors,True,False,2024H2_2025H1,碳基超级电容器电极,新增候选或新类型补审,
C0245,4028244,paper:W4407832726,2025-02-21,Nanoarchitectonics of hydrogel-derived ultrahigh surface area nanoporous carbon materials with enhanced supercapacitance performance,False,False,2024H2_2025H1,碳基超级电容器电极,新增候选或新类型补审,"Abstract In the era of the decarbonization economy, supercapacitors offer a realistic solution to the energy storage problem due to their rapidly chargeable electrical double layers. Here, we present the energy performance of ultrahigh surface area nanoporous carbon materials having abundant hierarchical micro/mesopores obtained by in situ potassium carbonate (K2CO3) activation of polyacrylamide (PAM) hydrogel. The resulting nanoporous carbon materials obtained by the carbonization of the hydrogel in the temperature range 600 to 900 °C possess high Brunauer–Emmett–Teller surface areas up to ca. 3,038 m2 g−1 for the material prepared at 800 °C"
C0155,4442775,paper:W7129065818,2026-02-16,Synergistic Modulation of Ru-O Bond Covalency via Ba/Fe Co-Doping and Oxygen-Vacancy Engineering for Efficient Wide-pH Oxygen Evolution,False,False,2025H2_2026H1,电解水析氧催化,新增候选或新类型补审,"ABSTRACT Developing efficient and stable oxygen evolution reaction (OER) catalysts across a wide‐pH range is critical for practical water electrolysis. Here, it is demonstrated that co‐doping Ba and Fe into RuO 2 , together with oxygen vacancy engineering, synergistically tailors the Ru–O bond covalency, yielding highly active and durable OER catalysis across acidic, alkaline, and neutral media. Structural and spectroscopic analyses (XRD, XPS, and XAS) reveal that Ba doping expands the Ru–O bond length and weakens electron cloud overlap, whereas Fe doping contracts the bond and strengthens covalency. Their cooperative effect in co‐doped RuO 2"
C0155,4229056,paper:W4414824579,2025-10-01,Defect-engineered CoMn layered double hydroxides for enhanced oxygen evolution reaction,True,False,2025H2_2026H1,电解水析氧催化,新增候选或新类型补审,
C0155,4708069,paper:W7171934123,2026-01-01,MoO 2 /Mo 4 O 11 -assisted reconstruction of spinel Co 3 O 4 for efficient and durable oxygen evolution,False,False,2025H2_2026H1,电解水析氧催化,新增候选或新类型补审,The high-temperature treatment of Co(H 2 O) 6 @MoO 3 at 550 °C in N 2 yields Co 3 O 4 /MoO 2 /Mo 4 O 11 composite which functions as a pre-catalyst for alkaline oxygen evolution reaction by undergoing electrochemical reconstruction through molybdate leaching.
C0115,4183077,paper:W4413167703,2025-08-13,The Synergistic Influence of Trace Impurities and Temperature on the Corrosion Behavior of Tubing in Supercritical CO2 Environment,False,True,2025H2_2026H1,二氧化碳吸收溶解与水合物,新增候选或新类型补审,"Carbon dioxide capture, utilization, and storage for enhanced oil recovery (CCUS-EOR) represents an effective strategy for reducing CO2 emissions while improving oil recovery efficiency. However, harsh environmental conditions during the process can induce a supercritical state in captured CO2, which may undermine the structural integrity of tubular components through corrosion. This study systematically investigated the corrosion behaviors of two tubing steels (P110 and Super 13Cr) in 20 MPa supercritical CO2 containing trace H2S/O2 impurities at 60–120 °C using weight loss tests and surface analysis. The results demonstrate that in water-un"
C0115,4277010,paper:W4416555947,2025-09-29,Wetting and injecting effects on CO2 distribution: Pore-scale micromodel and simulation,False,True,2025H2_2026H1,二氧化碳吸收溶解与水合物,新增候选或新类型补审,"The distribution of CO₂ is critical to the efficiency and stability of carbon storage; however, the roles of wettability and capillary number in controlling CO₂ distribution remain inadequately understood. In this study, visual waterflooding experiments and numerical simulations were performed using five homogeneous micromodels with distinct wettability characteristics to examine how wettability and capillary number influence CO₂ distribution during short-term waterflooding. The results demonstrate that both wettability and capillary number govern CO₂ distribution patterns and saturation. These patterns include continuous distribution, cluste"
C0115,4650967,paper:W7165747175,2026-01-01,A Numerical and Experimental Study of Groove Shape Effects in Bilateral Energy-Concentrating CO 2 Blasting Tubes,False,True,2025H2_2026H1,二氧化碳吸收溶解与水合物,新增候选或新类型补审,"Carbon dioxide blasting technology plays a crucial role in current coal‐rock mass blasting engineering, predominantly employing bottom energy‐release methods. To address the limitations of existing bottom‐release approaches, including limited blasting propagation range and susceptibility to “tube ejection,” this study proposes a novel bilateral energy‐concentrated CO 2 blasting technology. The theoretical mechanism of tube wall tearing in double‐sided grooved (V‐shaped groove) CO 2 blasting tubes was first analyzed. Numerical simulations revealed the stress evolution characteristics of four groove configurations (V‐shaped, rectangular, semici"
C0343,4395126,paper:W7124159113,2026-01-01,Review of Low-Temperature Anode Materials for Lithium-Ion Batteries,False,True,2025H2_2026H1,锂电池热行为与安全机制,新增候选或新类型补审,"Lithium-ion batteries (LIBs) are widely used in consumer electronics, electric vehicles, and energy storage systems due to their high energy density, long cycle life, and low environmental impact. However, the performance of LIBs is inadequate at low temperatures (below 0°C), as evidenced by the reduced capacity, low power output, and shorter cycle life. This is principally due to ineffective electrode material interfacial dynamics, an increased electrolyte viscosity, and an associated increase in the electrode/electrolyte interfacial impedance. The capability of anode materials to store and release lithium ions at low temperatures directly a"
C0343,4586624,paper:W7160844461,2026-05-11,Research on the Characteristics of Internal Short Circuits in Lithium-Ion Batteries Under Complex Condition: Nail Penetration Coupled with Charge/Discharge,False,True,2025H2_2026H1,锂电池热行为与安全机制,新增候选或新类型补审,"This study systematically investigates the internal short circuit (ISC) characteristics of lithium-ion batteries (LIBs) for electric vehicles under nail penetration abuse coupled with charge/discharge operations. By establishing a nail penetration coupled with dynamic charge/discharge experimental platform and using commercial NCM pouch cells as test subjects, it comprehensively analyzes the effects of different charge/discharge operations (charging, discharging, resting) and C-rates (0.2 C–3 C) on battery surface temperature, voltage, current, mass loss, and thermal runaway behavior. The research finds that a mutual inhibitory effect exists "
C0343,4192875,paper:W4413443512,2025-08-23,Wide temperature range adaptable electric field driven binder for advanced lithium-sulfur batteries,False,True,2025H2_2026H1,锂电池热行为与安全机制,新增候选或新类型补审,"Stable operation over wide temperature ranges is still a great challenge for lithium-sulfur batteries facing actual operating environments. Electrocatalysis is an effective strategy to address the sluggish reaction kinetics of lithium polysulfides at low temperatures and exacerbated shuttling effect at high temperatures; however, its practicality is still restricted by the structural stability of the support electrodes. In this work, a binder with wide temperature range adaptability is designed with a structure-modulated stable electrocatalytic mechanism, which can achieve effective adsorption and accelerated conversion of lithium polysulfide"
C0686,4376688,paper:W7117850880,2025-12-29,"A Review of Community-Centric Power System Resilience: Strategies, Data-Driven Methods, and Techno-Legal Perspectives",False,False,2025H2_2026H1,电网灾害韧性与恢复,新增候选或新类型补审,"This paper presents a comprehensive review of community-centric power system resilience, emphasizing the integration of community-level resilience considerations and techno-legal governance frameworks with engineering-based resilience enhancement strategies and data-driven approaches to address extreme events. Recent large-scale outages have demonstrated that power disruptions can cascade beyond electrical infrastructure and disproportionately affect vulnerable communities, critical services, and interconnected urban systems, highlighting the need for resilience approaches that integrate technical, social, and regulatory dimensions. Within th"
C0686,4612018,paper:W7162677987,2026-01-01,Deep Generative Model-Aided Communication-Efficient and Cyber-Resilient Power System Dynamic State Estimation,False,False,2025H2_2026H1,电网灾害韧性与恢复,新增候选或新类型补审,"Fast and robust dynamic state estimation (DSE) is critical for capturing the internal dynamics of cyber-physical power systems. Traditional model-based approaches, such as Kalman filtering and particle filtering, require accurate parameters, control inputs, phasor measurement unit (PMU) data, and reliable centralized communication. These dependencies make them vulnerable to accuracy bottlenecks under structural or process errors, unknown control vectors, cyberattacks, and communication contingencies. In contrast, deep learning-aided DSE eliminates parameter dependence but often suffers from limited generalization under unforeseen operating co"
C0686,4618313,paper:W7163129821,2026-06-02,"A review of energy storage for power system resilience: Functions, metrics, and applications",False,False,2025H2_2026H1,电网灾害韧性与恢复,新增候选或新类型补审,"Aging infrastructure, increasing operational complexity, and surging electricity demand from artificial intelligence and electrification are straining the grid and heightening the risks of disruptions, making resilience a critical priority. Energy storage is increasingly deployed to provide critical power supply, fast grid support, and rapid restoration. However, current practice lacks consistent metrics and systematic methodologies to rigorously quantify the resilience benefits of storage. This paper provides a comprehensive review of energy storage in resilience enhancement, focusing on functional roles, quantification metrics, and integrat"
C0009,4639995,paper:W7164908127,2026-01-01,Frontiers in CO 2 reduction: employing alloy and high-entropy catalysts via photocatalytic and electrocatalytic pathways,False,False,2025H2_2026H1,二氧化碳电还原催化,新增候选或新类型补审,"RR in binary alloys and high-entropy materials, which achieves a simultaneous enhancement in the activity, selectivity and durability. In addition, we have deeply examined the opportunities and major challenges for the development of binary alloy and high entropy catalysts. Binary alloys and high-entropy materials are becoming the centerpiece of the development of next-generation high-efficiency carbon-recycling catalysts due to their unique electronic structure tunability, synergistic active sites, and excellent stability."
C0009,4464967,paper:W7133221615,2026-03-02,Inversed Cation Size Effects on Methanol Formations from CO2 Electroreduction by Immobilized Cobalt Phthalocyanine,True,False,2025H2_2026H1,二氧化碳电还原催化,新增候选或新类型补审,
C0009,4544349,paper:W7152705049,2026-04-09,Electrochemical Pathways for Carbon Dioxide Conversion into Sustainable Chemical Fuels,False,False,2025H2_2026H1,二氧化碳电还原催化,新增候选或新类型补审,"The increasing concentration of carbon dioxide (CO₂) necessitated the development of sustainable technologies for its conversion into value-added fuels. This study investigated electrochemical pathways for CO₂ reduction, focusing on catalyst performance, applied potential, and electrolyte composition. A quantitative experimental approach was employed using Cu, Ag, and Sn-based electrocatalysts in a three-electrode system. The results indicated that Cu catalysts achieved the highest current density (18.5 mA/cm²) and demonstrated superior selectivity toward methane (35%) and methanol (20%), whereas Ag showed maximum selectivity for CO productio"
C0656,4615118,paper:W7162864897,2026-01-01,Stepwise procedure for efficient characterisation of retired batteries towards second-life applications,False,False,2025H2_2026H1,动力电池梯次利用,新增候选或新类型补审,"Lithium-ion batteries, at the end of their first life (EOFL), are typically sent for recycling despite often retaining 70–90% of their original capacity. This residual capacity presents significant potential for second-life applications, particularly in low-power applications. Realizing this potential requires reliable and efficient assessment of individual cells to determine their suitability for reuse, or recycling (ReX). However, current evaluation methods are often complex, time-intensive, and cost-prohibitive, due to stringent safety, performance, and reliability standards. This study proposes a novel three-stage inspection framework to "
C0656,4666322,paper:W7167203339,2025-12-11,Case Estonia | Repurposing of EV-batteries: Insights from Estonian Stakeholders,False,False,2025H2_2026H1,动力电池梯次利用,新增候选或新类型补审,"In Estonia, interest in second-life battery applications is emerging alongside broader discussions on energy security, renewable integration, and circular economy strategies. The TREASoURcE project studies the possibilities for the use of second-life battery packs for energy storage in other applications to avoid recycling the batteries back to the original elements with significant material losses in the process."
C0656,4660938,paper:W7166674829,2026-06-30,BU238|Battery Second Life Markets under B_U B_U 体系下电池第二生命市场:循环 standing、退役电池再利用与伪绿色残差审计,False,False,2025H2_2026H1,动力电池梯次利用,新增候选或新类型补审,"BU238 establishes Battery Second Life Markets under B_U as a framework for auditing retired EV batteries as weak-persistent circular assets rather than treating them as simple recycling objects or green-finance labels. Its central thesis is that battery second life is a residual re-admission path: a battery that has lost vehicle-grade standing may still obtain storage-grade standing only when its real carrier state, degradation trajectory, safety condition, integration cost, monitoring burden, liability structure, and final-exit path can be audited. A second-life project becomes standing-positive only when it converts retired battery residual"
C0159,4650316,paper:W7165687460,2026-06-23,Técnica de predição de geração fotovoltaica em função de previsões aeronáuticas TAF utilizando modelos computacionais,False,True,2025H2_2026H1,太阳辐照预测与光伏环境建模,新增候选或新类型补审,"A crescente participação da geração fotovoltaica na matriz energética exige modelos de previsão capazes de estimar a produção futura com boa precisão e baixo custo operacional. Tradicionalmente, modelos de previsão utilizam dados meteorológicos observados, como temperatura, nebulosidade e irradiância. Entretanto, para aplicações de curto prazo, torna-se relevante avaliar o uso de informações meteorológicas previstas. Neste trabalho é apresentada uma metodologia para estimar a geração fotovoltaica utilizando exclusivamente mensagens TAF (Terminal Aerodrome Forecast), amplamente empregadas na aviação civil para previsão meteorológica aeronáutic"
C0159,4213698,paper:W4414254578,2025-09-16,Validation of Long-term Solar Coronal Modeling Using FORWARD,False,True,2025H2_2026H1,太阳辐照预测与光伏环境建模,新增候选或新类型补审,"Abstract This research aims to evaluate the capabilities of two of the most widely used coronal models over multiple solar cycles and to study variations in solar coronal structures over an extended period across multiple channels. We have created a comprehensive database of solar corona (FORWARD data cubes) and inner heliosphere simulations using the Space Weather Modeling Framework’s Alfvén Wave Solar Atmosphere Model (AWSoM) for SC 24 and SC 25 to examine the distribution of solar wind source regions over time: coronal holes, active regions, and quiet Sun. The model accuracy was evaluated by comparing the synthetic images to Atmospheric Im"
C0159,4492679,paper:W7137915700,2026-03-17,An Energy Management Optimization Method for Arctic Space Environment Monitoring Buoys Based on Deep Reinforcement Learning,False,True,2025H2_2026H1,太阳辐照预测与光伏环境建模,新增候选或新类型补审,"To address the long-term operational challenges of space environment monitoring buoys under extreme Arctic conditions, this paper proposes an energy management optimization method based on deep reinforcement learning (DRL). By constructing a buoy system model that integrates renewable energy sources, a primary lithium battery power supply, and a battery energy storage unit, combined with an Arctic environmental model incorporating low-temperature efficiency degradation, a reward function was designed to minimize power supply deficits while ensuring system reliability. The Twin Delayed Deep Deterministic Policy Gradient (TD3) algorithm was emp"
C0473,4480772,paper:W7134985222,2026-03-10,Limitations of Enhanced Alkalinity in Promoting CO 2 Mineralization in Natural Basalt,False,False,2025H2_2026H1,二氧化碳地质封存与驱油,新增候选或新类型补审,"Basalt reservoirs are attractive geologic CO 2 storage repositories, as they also promote mineral trapping of injected CO 2 in the form of carbonate minerals. In this study, a long-term core flooding experiment was conducted with in situ X-ray computed tomography (XCT) to evaluate CO 2 -induced basalt dissolution and carbonate precipitation as functions of injectate alkalinity. A saw-cut, heterogeneous basalt core was subjected to a constant flow of CO 2 -saturated fluids for 62 days, where step increases in the alkalinity of the CO 2 -saturated fluids (via increasing [NaHCO 3 ]) were introduced to promote conditions favoring mineral carbonat"
C0473,4264948,paper:W4416123183,2025-11-12,"Multi-scale pore structure characterization of deep coals and its impact on methane adsorption capacity in Daning-Jixian block, Southeastern Ordos basin",True,False,2025H2_2026H1,二氧化碳地质封存与驱油,新增候选或新类型补审,
C0473,4473061,paper:W7134129173,2026-03-07,Assessing the efficiency of long-term CO2 geological storage using an advanced multiphase compositional simulator,False,False,2025H2_2026H1,二氧化碳地质封存与驱油,新增候选或新类型补审,"CO 2 sequestration has a critical role in mitigating climate change impacts, thus we rely on numerical simulations to capture the processes of CO 2 injection, migration, and long-term storage. This paper presents a comprehensive benchmarking study of an in-house built multiphase compositional simulator for CO 2 storage modelling applications, emphasizing the accurate modeling of trapping mechanisms within geological formations. We perform rigorous tests to benchmark the simulator’s performance against established analytical solutions, focusing on the evolution of CO 2 plumes, leakage rates through abandoned wells, and interactions of CO 2 wit"
C0725,4538745,paper:W7151044670,2026-04-06,Prediction of Pyrolysis Oil Yield from Plastic Waste using Artificial Neural Network (ANN),False,False,2025H2_2026H1,废塑料回收与转化,新增候选或新类型补审,"Plastic pollution has various negative effects, including significant ecological disruptions and the degradation of landscapes. An alternative to managing plastic waste (PW) is pyrolysis. In this study, the application of artificial neural network (ANN) for the pyrolysis of PW was investigated. The amount of pyrolysis oil yield (POY) from 0.5 kg to 5 kg of PW were determined. The Levenberg-Marquardt back propagation training algorithm (trainlm) was used to train the ANN using MATLAB R2022b ANN Toolbox. The POY is the output, and the input sets were temperature (T), pressure (P), particle sizes (PS), flow rate (FR), residence time (RT), heatin"
C0725,4416495,paper:W7126083179,2026-02-28,Conversion of Waste Plastics into Hydrocarbon Fuel - Analysis of Combustion Behaviour and Emission Characteristics of Waste Plastics Derived Fuel Blended with Diesel in an IC Engine: A Sustainable Approach for Waste Plastic Recycling,True,False,2025H2_2026H1,废塑料回收与转化,新增候选或新类型补审,
C0725,4726170,paper:W7202189310,2026-01-01,Nitrogen removal from plastic waste pyrolysis oil via hydrotreating,True,False,2025H2_2026H1,废塑料回收与转化,新增候选或新类型补审,
C0258,4363937,paper:W7116685687,2025-12-22,Energy Consumption Forecasting in Net-Zero Energy Buildings: Firefly-Driven LSTM for Smart Consumer Electronics and Edge-Based Energy Optimization,False,True,2025H2_2026H1,综合能源系统协同管理与优化调度,新增候选或新类型补审,"Net-Zero Energy Buildings (NZEBs) are present-day constructions capable of generating sufficient clean energy for their consumption. Since these buildings tend to rely on clean energy from Renewable Energy Sources (RESs), there is a challenge of controlling when and how much energy is generated. Thus, energy consumption prediction is essential to manage supply and demand using RESs and energy storage solutions. However, considering that the underlying electrical appliances have uncertain and non-linear energy consumption patterns, effectively predicting energy consumption is a tedious task. Accordingly, the existing prediction schemes, such a"
C0258,4216411,paper:W4414337695,2025-07-31,АНСАМБЛЕВЫЕ МЕТОДЫ МАШИННОГО ОБУЧЕНИЯ ДЛЯ ОБНАРУЖЕНИЯ АНОМАЛИЙ ЭНЕРГОПОТРЕБЛЕНИЯ В ИНТЕЛЛЕКТУАЛЬНЫХ ЗДАНИЯХ,False,True,2025H2_2026H1,综合能源系统协同管理与优化调度,新增候选或新类型补审,"Статья посвящена проблеме неэффективного использования энергии в зданиях и предлагается подход на основе методов машинного обучения для обнаружения аномалий в соответствующих данных. В работе применены ансамблевые модели машинного обучения (XGBoost, LightGBM), а также их комбинирование. Результаты показывают перспективность применения методов машинного обучения для повышения энергоэффективности зданий путем своевременного выявления аномалий в потреблении энергии. The paper is devoted to the problem of inefficient energy utilisation in buildings and proposes an approach based on machine learning techniques to detect anomalies in the relevant d"
C0258,4417038,paper:W7126123551,2026-01-27,OptAgent: an Agentic AI framework for Intelligent Building Operations,False,True,2025H2_2026H1,综合能源系统协同管理与优化调度,新增候选或新类型补审,"The urgent need for building decarbonization calls for a paradigm shift in future autonomous building energy operation, from human-intensive engineering workflows toward intelligent agents that interact with physics-grounded digital environments. This study proposes an end-to-end agentic AI-enabled Physics-Informed Machine Learning (PIML) environment for scalable building energy modeling, simulation, control, and automation. The framework consists of (1) a modular and physics-consistent PIML digital environment spanning building thermal dynamics, Heating, Ventilation, and Air Conditioning (HVAC), and distributed energy resources (DER) for gri"
C0109,4393249,paper:W7123402306,2026-01-13,Synergistic interface engineering with anionic imidazole and stannate for hydrogen evolution suppression in aluminum-air batteries,True,True,2025H2_2026H1,水系锌电池与锌空气电池,新增候选或新类型补审,
C0109,4448924,paper:W7130715488,2026-01-01,"Operando and in situ Insights into Cobalt Selenide Cathodes for Rechargeable Aluminum Batteries: Conversion Mechanism, Degradation Pathways and Electrolyte Interactions",True,True,2025H2_2026H1,水系锌电池与锌空气电池,新增候选或新类型补审,
C0109,4423560,paper:W7127316740,2026-02-04,Suppressing ammonia crossover with a zwitterionic poly(ionic liquid)-modified membrane for improved power generation in thermally regenerative batteries,True,True,2025H2_2026H1,水系锌电池与锌空气电池,新增候选或新类型补审,
C0245,4416826,paper:W7126108182,2026-01-29,Solvent-free mechanochemical conversion of soft and hard PVC waste into sustainable porous carbons for supercapacitors,True,True,2025H2_2026H1,碳基超级电容器电极,新增候选或新类型补审,
C0245,4224126,paper:W4414620368,2026-01-01,Supercapacitor-based CO 2 capture enhanced by electrolyte pH control,False,True,2025H2_2026H1,碳基超级电容器电极,新增候选或新类型补审,CO 2 adsorption capacity in supercapacitive swing adsorption (SSA) can be improved by using basic electrolytes.
C0245,4543366,paper:W7152441193,2026-04-09,Investigation of linking sites-driven electrochemical performance regulation mechanism in covalent organic polymer/graphene composites for supercapacitors,True,True,2025H2_2026H1,碳基超级电容器电极,新增候选或新类型补审,
C0132,4349413,paper:W7111378635,2025-09-09,Mechanically Robustand Chemically Stable SeparatorMembrane Constituted of Electrospun Halloysite-Integrated Core-ShellNanofibers for Sodium-Ion Batteries,False,True,2025H2_2026H1,超级电容器复合电极材料,新增候选或新类型补审,"The emerging demand for efficient and sustainable energy storage systems has driven significant interest in sodium-ion batteries (SIBs) as an economic substitute for lithium-ion batteries (LIBs). Among the key components of SIBs, the separator serves a crucial role in governing electrochemical performance and ensuring operational safety under various working conditions. This study explores the fabrication of advanced nanofiber separators using coaxial electrospinning, focusing on a core–shell composite structure composed of polyacrylonitrile (PAN) as the core of the nanofibers and halloysite nanotubes (HNTs) integrated polyvinylidene fluoride"
C0132,4214064,paper:W4414267214,2025-09-16,"Hollow-Structured High-Entropy Metal Sulfide (Co,Ni,Cu,Zn,Mn)3S4 As An Efficient Supercapacitor Electrode",False,True,2025H2_2026H1,超级电容器复合电极材料,新增候选或新类型补审,"High-entropy sulfides, characterized by multiple metal cations, offer unique electronic and structural properties that make them promising candidates for energy storage applications. In this study, we successfully synthesized high-entropy sulfide (HES) (Co,Ni,Cu,Zn,Mn) 3 S 4 with a hollow spherical morphology for the first time. The product exhibited such significant advantages as enhanced phase stability and synergistic effects, contributing to improved electrochemical performance. Its unique hollow mesoporous structure resulted in a high specific surface area and efficient ion transport pathways, which enhanced its electrochemical propertie"
C0132,4427591,paper:W7127932750,2026-02-01,Enhancement of Electrochemical Performance of CuO/rGO/Incorporated PVDF Nano-Composites in Stable and Efficient Application of Supercapacitators,False,False,2025H2_2026H1,超级电容器复合电极材料,新增候选或新类型补审,ABSTRACT This investigation observed at preparing and investigating nanocomposites of copper oxide (CuO)/rGO@PVDF to determine their suitability for application in supercapacitors as electrodes. Analysis by FTIR showed that Cu‐O bonds are present around the region of 500 cm −1 . A size of 42 nm was found for the crystallites using the Debye Scherrer formula. The peaks in the XRD appear to be being generated by the monoclinic CuO. The finding implies that the material exhibits pseudocapacitive characteristics. It is evident from the SEM that the rGO sheets have CuO nanoparticles spread symmetrically. Samples imaged under the TEM indicated that
C0221,4411422,paper:W7125701241,2026-01-26,Stress-homogenized spatial architectures via entropy-driven self-assembly enabling high-performance and durable lithium extraction,False,True,2025H2_2026H1,锂金属沉积与含锂电极材料,新增候选或新类型补审,"The global transition to sustainable energy demands efficient lithium extraction from brines. While electrochemical lithium extraction using LiMn 2 O 4 (LMO) holds great promise, its practical application is hindered by mechanical degradation caused by anisotropic volume changes and stress accumulation during cycling. Herein, we present an entropy-driven amphiphilic self-assembly strategy that engineers stress-homogenized multilayer core–shell architectures, which innovatively mitigates stress accumulation by tuning the internal geometric structure to optimize stress–strain behavior, thereby synergistically enhancing ion distribution, transpo"
C0221,4585221,paper:W7160715841,2026-05-09,Aging-induced evolution of lithium plating boundary revealed by reference-electrode-assisted modeling,True,True,2025H2_2026H1,锂金属沉积与含锂电极材料,新增候选或新类型补审,
C0221,4387194,paper:W7119507076,2026-01-08,Synergistic Effects of Solid Electrolyte Mild Sintering and Lithium Surface Passivation for Enhanced Lithium Metal Cycling in All-Solid-State Batteries,False,True,2025H2_2026H1,锂金属沉积与含锂电极材料,新增候选或新类型补审,"The argyrodite-type solid electrolyte (SE) Li6PS5Cl (LPSCl), recognized for its high ionic conductivity and low-temperature processability, offers substantial potential for enabling lithium metal anodes in all-solid-state batteries (ASSBs), promising high energy densities with enhanced safety. However, lithium dendrite penetration and unstable solid electrolyte interphase (SEI) formation hinder stable cycling at high current densities. This work presents a synergistic strategy combining mild sintering of LPSCl pellets with the deposition of a lithium fluoride (LiF) passivation layer on 50 µm thick lithium metal. Optimized sintering at 80 °C i"
C0251,4471756,paper:W7134050248,2026-03-01,From Range Anxiety to Charge Anxiety: Operations Scholars’ Reflections on the State of Electric Vehicles’ Public Charging Infrastructure,False,True,2025H2_2026H1,充电站选址与充电调度,新增候选或新类型补审,"Prior research identified range anxiety as a major factor limiting the adoption of electric vehicles (EVs). However, by driving over 15,000 kilometres (∼10,000 miles) in various electric vehicles in Canada, United States, and Europe and relying on public charging, we observed that today’s EV drivers have charge anxiety instead. Charge anxiety comes from five factors: hardware issues: will the charger’s plug fit my vehicle and, overall, “does it work”; software factors: will my app/card work at the specific charger; location issues: is a charger conveniently located; time issues: how long will charging take; and price issues: how much will it "
C0251,4410020,paper:W7125643039,2025-10-30,"Sustainability assessment of electric vehicle charging infrastructure using deep learning, Analytic Network Process (ANP), and TOPSIS",False,True,2025H2_2026H1,充电站选址与充电调度,新增候选或新类型补审,"The need to develop rapidly sustainable charging infrastructure for electric vehicles (EVs) presents a complex problem, as it requires consideration of numerous economic, environmental, technological and social elements. As a result, conventional decision-making frameworks typically are unable to adequately account for interdependent relationships between evaluation criteria and dynamic usage data, resulting in underdeveloped and less-than-optimal placement and construction of EV charging stations. To address this challenge, this paper proposed a novel integrated methodology using Deep Learning, Analytic Network Process (ANP) and Technique fo"
