category_id,name,source,doc_id,date,title,text_excerpt,confidence,needs_review
N0189,Computer security / Cyber-physical system / Internet of Things,paper,W7106783541,2025-11-24,Evaluation of Real-Time Mitigation Techniques for Cyber Security in IEC 61850 / IEC 62351 Substations,"The digitalization of substations enlarges the cyber-attack surface, necessitating effective detection and mitigation of cyber attacks in digital substations. While machine learning-based intrusion detection has been widely explored, such methods have not demonstrated detection and mitigation within the required real-time budget. In contrast, cryptographic authentication has emerged as a practical candidate for real-time cyber defense, as specified in IEC 62351. In addition, lightweight rule-based intrusion detection that validates IEC 61850 semantics can provide specification-based detection of anomalous or malicious traffic with minimal processing delay. This paper presents the design logic and implementation aspects of three potential real-time mitigation techniques capable of countering GOOSE-based attacks: (i) IEC 62351-compliant message authentication code (MAC) scheme, (ii) a semantics-enforced rule-based intrusion detection system (IDS), and (iii) a hybrid approach integrating both MAC verification and Intrusion Detection System (IDS). A comparative evaluation of these real-time mitigation approaches is conducted using a cyber-physical system (CPS) security testbed. The results show that the hybrid integration significantly enhances mitigation capability. Furthermore, the processing delays of all three methods remain within the strict delivery requirements of GOOSE communication. The study also identifies limitations that none of the techniques can fully address, highlighting areas for future work.",0.28436946868896484,True
N0189,Computer security / Cyber-physical system / Internet of Things,paper,W4415970948,2025-11-06,Some Flaws of Authentication and Key Agreement Protocols Against Ephemeral Secret Leakage Attack for Smart Grid,"The increasing complexity of the smart grid raises significant concerns regarding the security of smart grid communication. As a countermeasure, authentication and key agreement (AKA) protocol ensures the secure transmission of sensitive information between legitimate entities by achieving mutual authentication and establishing session keys. One of the most urgent and critical security threats in AKA protocol concerns ephemeral secret leakage (ESL) attack, due to its threat to session key secrecy. However, there remains a lack of systematic understanding of how to resist ESL attacks in smart grid environment. Therefore, we categorize the ESL attack into three different types, then conduct an in-depth analysis of their root causes and propose corresponding recommendations to mitigate it. To further illustrate the effectiveness of the recommendations, we design a secure and efficient AKA protocol based on elliptic curve cryptography accordingly. The proposed protocol is proven secure through rigorous security proof under the random oracle model and formally verified by AVISPA tool. Performance comparisons indicate that the proposed protocol outperforms other related protocols due to its lightweight nature and adherence to all fundamental security attributes, making it well-suited for deployment in resource-constrained smart grid environment.",0.5336665511131287,True
N0189,Computer security / Cyber-physical system / Internet of Things,paper,W7202168538,2026-04-01,HashBoost-IPS: A Real-Time Hybrid XGBoost and Multihash Cryptographic Intrusion Prevention System for Secure SDN-IoT Networks,"With the fast growth of software-defined networking (SDN) and Internet of Things (IoT) ecosystems, the risk of getting major cyber-attacks has become a serious concern. As such, robust real-time intrusion prevention is drastically needed. In this paper, we present HashBoost-IPS, a novel intrusion prevention system that merges XGBoost-based attack detection with multi-hash cryptographic verification. The system detects malicious traffic in real-time, blocks it immediately, and ensures secure handling through cryptographic hash-based validation. The NSL-KDD dataset was used to test the system. The model works extremely well with efficient handling of features and almost no extra computing power needed. Findings show that HashBoost-IPS is an efficient and versatile solution for real-time intrusion prevention in SDN, IoT networks. Maintaining a low computational overhead, the proposed model was able to achieve accuracy of around 99.8 . Besides, the model demonstrated high precision, recall, and F1-score.",0.4956309497356415,True
N0189,Computer security / Cyber-physical system / Internet of Things,patent,patent:CN202512051353.5,2026-02-27,"An encrypted communication method, device, equipment and storage medium for distributed protection terminals in distribution network","The invention discloses an encrypted communication method, device, equipment and storage medium for distributed protection terminals of a power distribution network, which are used for solving the technical problem that the existing encrypted communication strategy between protection terminals seriously restricts the real-time performance and reliability of intelligent distributed protection The present invention includes : acquiring state data when a sender terminal detects an abnormality; generating a session key, symmetrically encrypting the state data by using the session key, and generating an initial ciphertext packet; obtain real-time topology data of the distribution network and generate topology strategy expressions based on the real-time topology data; bind the session key and topology policy expression to obtain policy ciphertext; performing secondary encryption on the policy ciphertext to obtain secondary encrypted policy ciphertext; using the secondary encryption strategy ciphertext and the initial ciphertext packet to generate the target ciphertext packet; send the target ciphertext packet to the target terminal.",0.7476558685302734,True
N0189,Computer security / Cyber-physical system / Internet of Things,patent,patent:CN120389515,2025-07-29,基于物联网的防爆配电控制系统及控制方法,本发明属于智能电网技术领域，本发明公开了所述基于物联网的防爆配电控制系统及控制方法，包括：获取目标配电网的工作参数及环境数据，并基于其构建防爆安全特征模型；基于所构建的防爆安全特征模型进行电磁干扰敏感性分析，获得相应的电磁敏感节点，并对电磁敏感节点进行抗干扰分析，并基于其对防爆安全特征模型进行模型更新，获得相应的配电防护模型；将所获得的工作参数输入配电防护模型内，获得相应的配电运行状态信息，并基于其进行电网拓扑优化，获得相应的配电调控策略；基于所述配电调控策略进行配电网状态监测，生成防爆配电安全评估结果；本发明显著提高了配电系统的安全稳定性。,0.7329488396644592,True
N0189,Computer security / Cyber-physical system / Internet of Things,patent,patent:CN202511470241.7,2026-02-06,A power Internet of Things edge security interaction method,"This application discloses a power Internet of Things edge security interaction method It includes : taking the initial interaction request initiated by the request security domain to the response security domain as the processing object Build a cross-domain interaction basic framework through the HotStuff consensus control center, integrate node historical trust data and authentication information of trusted identity basic trust facilities, and build a multi-dimensional security protection strategy covering identity verification, permission control and data encryption; a multi-dimensional security protection strategy is taken as a processing object, a cross-domain interaction process is executed based on a HotStuff consensus mechanism, and a quantitative trust evaluation result is generated through a hierarchical model of distributed trust calculation, joint trust calculation, total trust degree calculation, link reliability calculation and fuzzy trust calculation; when the trust evaluation result meets the security threshold, interactive operation is executed, coordinate fuzzification processing is performed on the physical location of the accessed resource to hide the real address, and after the interaction is completed, a performance verification report is generated through communication overhead and false alarm rate indicators.",0.7249343991279602,True
N0189,Computer security / Cyber-physical system / Internet of Things,policy,policy:2ef232a8f62910d5036950b3,2024-09-30,国家能源局关于提升新能源和新型并网主体涉网安全能力服务新型电力系统高质量发展的通知,"目录项的基本信息 公开事项名称: 国家能源局关于提升新能源和新型并网主体涉网安全能力 服务新型电力系统高质量发展的通知 索引号: 000019705/2024-00320 主办单位: 国家能源局 制发日期: 2024-09-30 并网,安全,管理,主体,电力,调度,机构,新能源,新型,系统 国家能源局关于提升新能源和新型并网主体涉网安全能力 服务新型电力系统高质量发展的通知 国家能源局关于提升新能源和新型并网主体涉网安全能力 服务新型电力系统高质量发展的通知 各省（自治区、直辖市）能源局，有关省（自治区、直辖市）及新疆生产建设兵团发展改革委，北京市城市管理委，各派出机构，全国电力安委会各企业成员单位： 在碳达峰碳中和目标指引下，新能源装机占比快速提升，新型储能、虚拟电厂、分布式智能电网等新型并网主体广泛涌现，新型电力系统建设取得显著进展。但由于新能源和新型并网主体涉网安全管理相关规范标准较为分散，个别新型并网主体尚未纳入统一调度，导致涉网安全管理出现部分真空，影响电力系统安全稳定运行。为深入贯彻“四个革命、一个合作”能源安全新战略，落实《国家发展改革委 国家能源局关于加强新形势下电力系统稳定工作的指导意见》《国家发展改革委 国家能源局关于加强电网调峰储能和智能化调度能力建设的指导意见》，进一步提升新能源和新型并网主体涉网安全能力，强化现有安全管理规范标准的刚性执行，现就有关事项通知如下。 一、准确把握涉网安全管理工作的总体要求 （一）高度重视涉网安全管理工作。加强新能源和新型并网主体涉网安全管理，保障其安全稳定运行，是服务新型电力系统高质量发展的基础和前提，并网主体一旦发生并网安全事故，既损害当前利益，更给行业长期发展带来不利影响。各单位要紧扣新形势下能源转型和电力保供目标，以高度的责任感和使命感，创新安全管理模式，有效管控安全风险，坚决防范并网安全事故发生。 （二）科学界定涉网安全管理范围。国家能源局派出机构应当会同地方电力管理部门，综合考虑系统安全需要、技术经济性及并网主体承受能力等实际情况，根据新能源和新型主体并网的类型、容量规模、接入电压等级、系统运行特性等，科学界定辖区内新能源和新型并网主体涉网安全管理范围，把必须管住的管到位。对于已纳入涉网安全管理范围但暂不满足涉网管理要求的存量新能源和新型并网主体，国家能源局派出机构应会同地方电力管理部门科学制定改造方案并稳妥推进。 （三）压实各方涉网安全管理责任。电力调度机构要加强对纳入涉网安全管理范围的新能源和新型并网主体的统一调度管理，依据有关法律法规和标准规范，做好涉网二次系统和监控系统的技术监督工作。电网企业要加强电网安全风险管控，为并网主体安全并网提供保障。纳入涉网安全管理范围的新能源和新型并网主体的业主（单位）要严格履行主体责任，接受电力调度机构统一调度，执行涉网安全管理规章制度，满足系统安全稳定运行需求。 二、切实提升涉网安全性能 （四）优化涉网管理服务。电力调度机构要加强对并网主体的专业培训，帮助并网主体提升技术人员专业水平和工作能力。前置参与并网主体的设计、建设过程，畅通沟通渠道，及时指导并网主体解决遇到的涉网技术问题。并网前，电力调度机构要严格审核纳入涉网安全管理范围内的并网主体提供的涉网性能型式试验报告，报告应由具备CNAS/CMA资质（中国合格评定国家认可委员会认可或中国计量认证）或同等资质能力的第三方机构出具，审核同意后方可并网；并网后，电力调度机构要强化运行过程中的涉网性能评估，及时提出改进要求，确保涉网性能稳定。 （五）推动并网主体友好并网。新能源和新型并网主体的业主（单位）要对照《电力系统安全稳定导则》（GB 38755-2019）、《电力系统网源协调技术导则》（GB/T 40594-2021）以及风电、光伏、储能相关的国家标准及行业标准等规定要求，组织实施工程项目建设，保证继电保护、安全稳定控制装置、通信设备等二次系统配置符合要求，避免“带病入网”。其中，远端汇集（大基地等）的集中式新能源应具备快速调压、抑制宽频振荡等支撑能力，必要时配置调相机等装置，防止大规模脱网。 （六）推进技术创新与涉网技术标准制修订。积极开展新能源和新型并网主体涉网技术的研究验证及推广应用，提升其安全替代能力。推进新技术、新设备的并网标准制修订工作，逐步构建与新型电力系统发展相适应的涉网安全性能。 三、加强涉网参数管理 （七）规范涉网参数管理流程。电力调度机构要加强对纳入涉网安全管理范围的并网主体涉网参数的统一管理。并网主体涉网安全相关设备的控制逻辑和参数、涉网保护定值等不得擅自调整，关键技术参数的升级或改造相关方案应经充分论证并提交电力调度机构审核同意后实施。控制逻辑或参数发生变化后，应在规定时间内开展涉网性能复核测试，确保满足涉网性能要求。 （八）强化建模及参数实测管理。电力调度机构要基于并网主体实测建模，对高比例电力电子设备接入电网开展电磁暂态仿真或机电-电磁混合仿真校核。并网主体要根据电力系统稳定计算分析要求，开展电磁暂态和机电暂态建模及参数实测，并网前并网主体应向电力调度机构提供并网发电设备相应型号的电磁暂态和机电暂态模型。未纳入涉网安全管理范围的新能源和新型并网主体，可由设备厂家代为提供。 （九）落实涉网参数复测要求。电力调度机构要完善并网主体涉网参数全周期、精细化管理机制，确保电力系统稳定计算分析结论科学准确。并网主体的AGC、AVC、SVG、一次调频等涉网参数应定期开展复测，复测周期不应超过5年，检测应由具备CNAS/CMA资质或同等资质能力的第三方机构开展，试验方案、试验结果和试验报告应经电力调度机构审核确认。 四、优化并网接入服务 （十）加强接入电网安全风险评估。电网企业要深入研究分析分布式新能源接入安全风险，配合做好分布式新能源接入电网承载力评估工作，引导分布式新能源科学布局、安全接入、高效消纳。地方电力管理部门在开展分布式新能源接入电网承载力评估工作时，应充分考虑分布式新能源接入对电网安全运行的影响。 （十一）执行并网调度协议",0.7124420404434204,True
N0189,Computer security / Cyber-physical system / Internet of Things,policy,policy:e4802e449fadd07f9bf9ef78,2024-10-16,工业和信息化部办公厅关于印发《工业互联网与电力行业融合应用参考指南（2024年）》的通知,工业和信息化部办公厅关于印发《工业互联网与电力行业融合应用参考指南（2024年）》的通知 工信厅信管函〔2024〕372号 各省、自治区、直辖市及计划单列市、新疆生产建设兵团工业和信息化主管部门，各省、自治区、直辖市通信管理局，各相关单位： 为贯彻落实党中央、国务院关于发展工业互联网的决策部署，推动工业互联网规模化应用，促进工业互联网与重点产业链融合发展，进一步深化工业互联网在电力行业的融合创新应用，推广成熟经验模式，我部组织制定了《工业互联网与电力行业融合应用参考指南（2024年）》。现印发给你们，请结合实际认真贯彻落实。 《工业互联网与电力行业融合应用参考指南（2024年）》.pdf 工业和信息化部办公厅 2024年9月30日 （联系电话：010－68206121） 【附件：《工业互联网与电力行业融合应用参考指南（2024年）》.pdf】 编写说明 党中央国务院高度重视工业互联网发展，习近平总书记在党的二十届 三中全会上的重要讲话和《中共中央关于进一步全面深化改革、推进中国 式现代化的决定》，部署了“促进实体经济和数字经济深度融合”“加快 新一代信息技术全方位全链条普及应用，发展工业互联网”等一系列改革 任务。当前，我国工业互联网已进入规模化发展新阶段，2023 年核心产 业规模达1.35 万亿元，融入49 个国民经济大类，覆盖全部工业大类，具 有一定影响力的工业互联网平台超过340 家，“5G+工业互联网”项目数 超过1.4 万个，全国各地工业互联网“百城千园行”活动方兴未艾，推动 万余家企业供需对接，带动投资超1700 亿元，工业互联网已成为制造强 国的重要支撑和网络强国的重要内容。 电力工业是国民经济发展的重要基础产业，围绕“清洁低碳、安全充 裕、经济高效、供需协同、灵活智能”二十字方针，我国新型电力系统建 设高质量加速推进，为实现“双碳”目标提供有力支撑。近年来，电力行 业不断推进工业互联网建设实践，“电力5G 专网”“5G+新能源”等示范 标杆不断涌现。为加速推动工业互联网与电力行业融合应用，由点状探索 迈向规模化普及，在工业和信息化部信息通信管理局指导下，中国工业互 联网研究院（简称工联院）联合中国电力发展促进会，共同组织政产学研 用等各单位共同研究编制《工业互联网与电力行业融合应用参考指南》 （简 称《指南》），旨在帮助电力企业解答应用工业互联网面临的“为什么” “建什么”“怎么建”“找谁建”的问题。 《指南》的编制，不仅是工业互联网在传统工业制造领域之外应用的 梳理和总结，更是跨领域推动工业互联网大规模创新发展的积极探索，为 促进一二三产业、大中小企业融通发展，持续注入强劲动力。同时，工业 互联网与绿色可再生能源及新型储能等方向的融合应用，将推动工业领域 节能降碳措施的优化升级，加快能源消费低碳化转型。 《指南》总体尚需不断完善，融合场景和实施路径等仍需要边探索、 边总结、边推广、边完善。后续还将根据实践情况和各界反馈意见，适时 修订更新，通过不断释放工业互联网的服务赋能价值，促进电力行业持续 向数字化、智能化及绿色化迈进。 目 录 一、总则.......................................................................................................- 1 - （一）适用范围..................................................................................... - 1 - （二）编制目的..................................................................................... - 1 - （三）编制框架..................................................................................... - 1 - 二、现状需求与总体设计........................................................................... - 2 - （一）工业互联网定义内涵..................................................................- 2 - （二）工业互联网发展现状..................................................................- 4 - （三）电力数智化转型现状..................................................................- 7 - （四）工业互联网与电力融合应用需求.............................................. - 9 - （五）工业互联网与电力融合总体设计............................................ - 11 - 三、工业互联网与电力融合应用场景......................................................- 14 - （一）平台化设计............................................................................... - 16 - （二）智能化制造............................................................................... - 19 - （三）绿色化生产...............................,0.7003026604652405,True
N0191,Electric vehicle / Charging station / Driving range,paper,W7162649517,2026-05-28,Artificial intelligence technologies for electric vehicle charging and hydrogen refueling systems: A transition of sustainable energy transportation,,0.23109114170074463,True
N0191,Electric vehicle / Charging station / Driving range,paper,W4417070767,2025-11-30,Di-Strategy Based Secretary Bird Optimization Algorithm for Electric Vehicle Using Bi-Directional DC-DC Converter,"Electric Vehicles (EVs) provide a sustainable transportation solution by minimizing carbon emissions and dependence on non-renewable energy sources, which contribute to enhanced energy efficiency and lower operational costs. However, EVs suffer from inefficiencies of power conversion due to losses in electronic elements like switches and inductors that result in reduced system performance. In this research, the Di-Strategy based Secretary Bird Optimization Algorithm (DS-SBOA) is proposed for EV application utilizing a Bi-directional DC-DC converter. In conventional SBOA, diffusion mechanism and adaptive β hill climbing strategies are incorporated to enhance the population diversity, avoid local optima, and contribute to the search space for better solutions. A Photovoltaic (PV) system in EVs extends driving range by harnessing solar energy to charge the battery, which minimizes dependency on external charging stations and improves sustainability. A bidirectional DC-DC converter is employed to provide effective energy transfer between the load and the battery, which enhances battery life in EV applications. The proposed DS-SBOA obtains a better Total Harmonic Distortion (THD) of 2.32% in source current and 15.48% in load current compared to existing methods, such as DSTATCOM with an ANFIS controller.",0.0061144293285906315,True
N0191,Electric vehicle / Charging station / Driving range,paper,W4416414441,2025-11-20,Investigation of the Wheel Power and State of Charge of Plug-In Hybrid Electric Vehicles (PHEVs) on a Chassis Dynamometer in Various Driving Test Cycles,"The purpose of this study is to monitor the battery performance of plug-in hybrid electric vehicles (PHEVs) on a chassis dynamometer using the US06, NEDC, and EPA highway driving cycles. The chassis dynamometer simulates vehicle operation and driving conditions and allows for precise simulation of pre-defined driving cycles, including simulations of acceleration, deceleration, stopping, and re-acceleration on the road. In the case of the US06 driving cycle, the results for (EV mode) compared with energy consumption during electric testing revealed a consistent decrease in the SOC (state of charge) due to the rapid response of the electric motor distribution to the changing power, as well as electric power fluctuations during driving conditions. Under the NEDC, the test results for electric power (EV) compared with energy consumption during electric testing revealed that the SOC gradually decreased at the start of the test due to low driving speeds. Towards the end, at around 800 s, an increase in driving speed resulted in a noticeable drop in SOC. The electric power varied during the driving cycle in this test due to the motor’s rapid response to changes in power distribution while driving. For the EPA Highway driving cycle test, the test results for electric power (EV) compared with energy consumption during continuous electric testing indicated a gradual decrease in the SOC at first due to low driving speeds. As the driving speed increased after about 300 s, the SOC rapidly decreased. Because of the motor’s quick response to changes in the power distribution while driving, the electric power varied according to the driving cycle.",0.047101233154535294,True
N0191,Electric vehicle / Charging station / Driving range,paper,W7162519475,2026-01-01,Parameter-Efficient Fine-Tuning of Time-Series Foundation Models for Electric Vehicle Charging Load Forecasting,"Time-series foundation models pretrained on massive corpora have emerged as general-purpose forecasters capable of zero-shot prediction across diverse domains. However, whether such models can be effectively adapted to the highly stochastic and spatially heterogeneous domain of electric vehicle (EV) charging load forecasting remains underexplored. This paper investigates parameter-efficient fine-tuning of Time-MoE, a decoder-only time-series foundation model with sparse mixture-of-experts architecture, for EV charging load prediction across data-rich, few-shot, and zero-shot scenarios. The proposed approach freezes all backbone parameters and applies low-rank adaptation (LoRA) to selected attention projection matrices, reducing the number of trainable parameters to only 0.26% of the total model size. A direct multi-horizon prediction strategy is employed that leverages the multi-resolution output heads inherent to the Time-MoE architecture, enabling simultaneous multi-step-ahead forecasting from the final input position without autoregressive error accumulation. Instance normalization with a robust minimum standard deviation threshold addresses the zero-variance input sequences prevalent in sparse EV charging data. Comprehensive experiments conducted using real-world EV charging data collected from 275 charging stations in Shenzhen, China show that the fine-tuned Time-MoE achieves the lowest weighted mean absolute percentage error (WMAPE) among all methods under data-rich conditions, reducing the pretrained baseline error by 21.3%. The fine-tuned model also attains the best zero-shot spatial transfer performance across 138 unseen stations. Under the few-shot setting with severely limited training data, the fine-tuned Time-MoE still obtains the best WMAPE among all methods despite a 103× reduction in training data, highlighting the data efficiency of parameter-efficient fine-tuning with pretrained temporal representations. These results, together with a strict 137/138 station split evaluation for zero-shot spatial transfer, demonstrate the generalization capability of time-series foundation models for multi-station EV charging load forecasting.",0.7958046793937683,True
N0191,Electric vehicle / Charging station / Driving range,paper,W7161151798,2026-05-14,Electric vehicle policy dilemma: maximizing social welfare vs minimizing cost,,0.7376007437705994,True
N0191,Electric vehicle / Charging station / Driving range,patent,patent:CN202511947097.1,2026-01-20,A layered guidance and scheduling method and system for electric vehicle charging loads,"The invention belongs to the technical field of electric vehicle charging Specifically, it relates to a hierarchical guidance and dispatching method and system for electric vehicle charging loads Its method includes : Obtain the charging demand parameters of the connected electric vehicles and the predicted output data of the new energy power generation system According to the status data of the electric vehicle cluster, calculate charging rigidity index, analyze changes in user sensitivity to price signals, calculate the psychological attenuation factor, solve the theoretical optimal power based on completely rational assumptions, and combined with the psychological attenuation factor to obtain the real response deviation power The real response deviation power is introduced into the Starkberg game model, the modified leader objective function is constructed, the Nash equilibrium solution is solved as the optimal electricity price sequence, and then scheduling instructions are issued hierarchically, and the optimal electricity price strategy for the next period is corrected on a rolling basis based on real-time feedback data. The electricity price strategy generated by the present invention can predict and compensate the rigid needs of users, and alleviate the problem of load prediction deviation.",0.7937937378883362,True
N0191,Electric vehicle / Charging station / Driving range,patent,patent:CN202211406084.X,2026-05-01,A power grid load forecasting method that considers multiple types of electric vehicle charging methods in extreme high temperature weather,"The invention discloses a power grid load forecasting method considering charging modes of multiple types of electric vehicles in extreme high temperature weather. The power grid load forecasting method comprises the following steps of : firstly, acquiring charging characteristics of the electric vehicles in the extreme high temperature weather and travel information of vehicle owners, and classifying the electric vehicles according to the acquired information; monte Carlo sampling method was used to simulate the travel patterns of electric vehicles in extreme high temperature weather; considering the market time-of-use electricity price policy and the increase of air-conditioning load of electric vehicles in extreme hot weather, the charging behavior of each type of electric vehicles in hot weather is simulated; finally, the similar day method combined with neural network is used to predict the load of electric vehicles in extreme hot weather, and the total load of different types of electric vehicles connected to the grid is calculated. The method of the invention can accurately predict the charging load of various electric vehicles, is beneficial to the economic operation and energy management of electric vehicle charging stations, and is also beneficial to help the peak and frequency regulation of the power grid to achieve stable operation.",0.7811631560325623,True
N0191,Electric vehicle / Charging station / Driving range,patent,patent:CN202510730531A,2025-09-30,一种考虑电碳市场的电动汽车充电调度方法及系统,本发明公开了一种考虑电碳市场的电动汽车充电调度方法及系统，该方法首先构建电碳市场协同模型，其中，电碳市场协同模型包括输电网低碳运行模型、配电网协同运行模型、输电网的碳排放流追踪模型以及配电网的碳排放流追踪模型；然后基于用户均衡理论，以最小化电动汽车的总行驶时间、充电时间和充电成本为目标，构建电动汽车的交通流模型，再基于电碳市场协同模型和交通流模型，构建电动汽车的充电站规划与充电集成管理模型，最后对电碳市场协同模型、交通流模型和充电站规划与充电集成管理模型进行求解，得到电动汽车充电调度策略。采用本发明可以优化电动汽车的充电策略，减少碳排放和缓解电网负荷压力，提高可再生能源消纳能力。,0.776310920715332,True
N0191,Electric vehicle / Charging station / Driving range,policy,policy:2ef92b30a52b553ec9577639,2024-01-04,关于加强新能源汽车与电网融合互动的实施意见(发改能源〔2023〕1721号),国家发展改革委等部门关于加强新能源汽车 与电网融合互动的实施意见 发改能源〔2023〕1721号 各省、自治区、直辖市、新疆生产建设兵团发展改革委、能源局、工业和信息化主管部门、市场监管部门，北京市城市管理委员会、上海市交通委员会，国家能源局各派出机构，国家电网有限公司、中国南方电网有限责任公司： 新能源汽车通过充换电设施与供电网络相连，构建新能源汽车与供电网络的信息流、能量流双向互动体系，可有效发挥动力电池作为可控负荷或移动储能的灵活性调节能力，为新型电力系统高效经济运行提供重要支撑。车网互动主要包括智能有序充电、双向充放电等形式，可参与削峰填谷、虚拟电厂、聚合交易等应用场景。为深入贯彻中央全面深化改革委员会会议有关精神，积极落实《国务院办公厅关于进一步构建高质量充电基础设施体系的指导意见》（国办发〔2023〕19号）有关要求，充分发挥新能源汽车在电化学储能体系中的重要作用，巩固和扩大新能源汽车发展优势，支撑新型能源体系和新型电力系统构建，现提出以下意见。 一、总体要求 （一）指导思想 以习近平新时代中国特色社会主义思想为指导，全面贯彻党的二十大精神，扎实推进中国式现代化建设，完整、准确、全面贯彻新发展理念，加快构建新发展格局，着力推动高质量发展，坚持系统观念，强化创新引领，完善标准体系，加强政策扶持，大力培育车网融合互动新型产业生态，有力支撑高质量充电基础设施体系构建和新能源汽车产业高质量发展。 （二）基本原则 政府引导，市场参与，多方协同。 加强车网互动顶层设计，坚持系统观念，从社会整体效益的高度进行统筹谋划。通过营造良好市场环境和创新市场机制，充分调动产业链各方积极性，建立符合市场规律、多方合作共赢的系统化推进机制。 积极探索，适度超前，有序建设。 结合各省市新能源汽车推广与电力市场改革进展，积极探索兼顾多方利益的车网互动业务场景和商业模式，面向不同场景需求，按照适度超前的原则，因地制宜、分类实施、有序推进车网互动生态建设。 鼓励创新，统一标准，保障安全。 推动关键技术和核心装备攻关，强化企业创新主体作用，以创新引领发展。加快推动标准制修订工作，引领行业协同规范发展。建立健全配套监管措施，完善测试认证、系统接入、聚合调控等环节配套管理机制，保障车网互动场景下电网运行安全。 （三）发展目标 到2025年，我国车网互动技术标准体系初步建成，充电峰谷电价机制全面实施并持续优化，市场机制建设取得重要进展，加大力度开展车网互动试点示范，力争参与试点示范的城市2025年全年充电电量60%以上集中在低谷时段、私人充电桩充电电量80%以上集中在低谷时段，新能源汽车作为移动式电化学储能资源的潜力通过试点示范得到初步验证。 到2030年，我国车网互动技术标准体系基本建成，市场机制更加完善，车网互动实现规模化应用，智能有序充电全面推广，新能源汽车成为电化学储能体系的重要组成部分，力争为电力系统提供千万千瓦级的双向灵活性调节能力。 二、重点任务 （一）协同推进车网互动核心技术攻关 加大动力电池关键技术攻关，在不明显增加成本基础上将动力电池循环寿命提升至3000次及以上，攻克高频度双向充放电工况下的电池安全防控技术。研制高可靠、高灵活、低能耗的车网互动系统架构及双向充放电设备，研发光储充一体化、直流母线柔性互济等电网友好型充换电场站关键技术，攻克海量分布式车网互动资源精准预测和聚合调控技术。加强车网互动信息交互与信息安全关键技术研究，构建“车—桩—网”全链条智能高效互动与协同安全防控技术体系，实现“即插即充（放）”智能便捷交互，同时确保信息安全和电网运行安全。 （二）加快建立车网互动标准体系 加快制修订车网互动相关国家和行业标准，优先完成有序充电场景下的交互接口、通信协议、功率调节、预约充电和车辆唤醒等关键技术标准制修订；力争在2025年底前完成双向充放电场景下的充放电设备和车辆技术规范、车桩通信、并网运行、双向计量、充放电安全防护、信息安全等关键技术标准的制修订。同步完善标准配套检测认证体系，推动在车辆生产准入以及充电桩生产、报装、验收等环节落实智能有序充电标准要求。积极参与车网互动领域的国际标准合作，提升中国标准的国际影响力。 （三）优化完善配套电价和市场机制 鼓励针对居民个人桩等负荷可引导性强的充电设施制定独立的峰谷分时电价政策，并围绕居民充电负荷与居民生活负荷建立差异化的价格体系，力争2025年底前实现居民充电峰谷分时电价全面应用，进一步激发各类充换电设施灵活调节潜力。研究探索新能源汽车和充换电场站对电网放电的价格机制。建立健全车网互动资源聚合参与需求侧管理以及市场交易机制，优化完善辅助服务机制，丰富交易品种，扩大参与范围，提高车网互动资源参与需求响应的频次和规模，探索各类充换电设施作为灵活性资源聚合参与现货市场、绿证交易、碳交易的实施路径。鼓励双向充放电设施、储充/光储充一体站、换电站等通过资源聚合参与电力市场试点示范，验证双向充放电资源的等效储能潜力。 （四）探索开展双向充放电综合示范 积极探索新能源汽车与园区、楼宇建筑、家庭住宅等场景高效融合的双向充放电应用模式。优先打造一批面向公务、租赁、班车、校车、环卫、公交等公共领域车辆的双向充放电示范项目；鼓励电网企业联合充电企业、整车企业等共同开展居住社区双向充放电试点。结合试点示范，积极探索双向充放电可持续商业模式，完善典型应用场景下的双向充放电业务流程与管理机制，建立健全双向充放电车辆的电池质保体系，强化消费者权益保护，加强试点成效评估与总结，形成一批可复制、可推广的典型模式和经验。 （五）积极提升充换电设施互动水平 大力推广智能有序充电设施，原则上新建充电桩统一采用智能有序充电桩，按需推动既有充电桩的智能化改造。建立健全居住社区智能有序充电管理体系和流程，明确电网企业、第三方平台企业和新能源汽车用户等各方责任与权利，明确社区有序充电发起条件和响应要求。鼓励电网企业与充电运营商合作，建立电网与充换电场站的高效互动机制，提升充换电场站的功率响应调节能力。探索研究针对,0.7428202033042908,True
