category_id,topic_id,name,top_keywords,recent_papers,all_recent_patents,all_policy_documents,all_patent_paper_share_ratio,all_may_share_ratio,all_may_patents,all_may_papers,confidence_filtered_recent_patents,confidence_filtered_policy_documents,confidence_filtered_patent_paper_share_ratio,confidence_filtered_may_share_ratio,confidence_filtered_may_patents,confidence_filtered_may_papers,patent_confident_retention,policy_confident_retention,potential_signal_score,potential_numeric_candidate,policy_task_support_verified,applicant_diversity_verified,interpretation,reviewed_policy_family_count,potential_followup,fully_verified_potential_hotspot,review_display_name
N0233,232,"PEDOT:PSS / Conductive polymer / Poly(3,4-ethylenedioxythiophene)","PEDOT:PSS | Conductive polymer | Poly(3,4-ethylenedioxythiophene) | Polymer | Polystyrene sulfonate | Indium tin oxide | Polymer solar cell | Composite material | Active layer | Electrode | Polythiophene | Energy conversion efficiency | Polystyrene | Auxiliary electrode | Sulfonate",2,0,0,0.9556684910086004,0.919864960909737,0,1,0,0,1.3264243081931637,1.2614522417153995,0,1,,,62.89,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,"PEDOT:PSS / Conductive polymer / Poly(3,4-ethylenedioxythiophene)"
N0234,233,Electrical resistivity and conductivity / Seebeck coefficient / Atmospheric temperature range,Electrical resistivity and conductivity | Seebeck coefficient | Atmospheric temperature range | Hall effect | Composite material | Conductivity | Ohmic contact | Percolation threshold | Temperature coefficient | Activation energy | Transmittance | Percolation (cognitive psychology) | Electron mobility | Thermal conduction | Photoconductivity,5,0,0,0.4343947686402729,0.3942278403898873,0,3,0,0,0.6029201400878016,0.5406223893065998,0,3,,,61.540000000000006,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Electrical resistivity and conductivity / Seebeck coefficient / Atmospheric temperature range
N0235,234,Titanium dioxide / Titanium / Titanium oxide,Titanium dioxide | Titanium | Titanium oxide | Metallurgy | Titanium carbide | Ilmenite | Titanium alloy | Titanium nitride | Titanate | Ultraviolet | Niobium | Lithium titanate | Antimicrobial | Slag (welding) | Chromium,3,0,0,0.6826203507204289,0.919864960909737,0,1,0,0,0.9474459344236882,1.2614522417153995,0,1,,,62.170000000000016,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Titanium dioxide / Titanium / Titanium oxide
N0236,235,Software / Operating system / Embedded system,Software | Operating system | Embedded system | Software engineering | Real-time computing | Computer hardware | Data acquisition | Database | Programming language | Control system | Simulation software | Automation | Architecture | Scalability | Software development,15,11,0,3.545221821483518,3.0842531042267654,9,8,8,0,3.6369698773038346,2.8939198486412105,6,8,0.7272727272727273,,83.21000000000001,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Software / Operating system / Embedded system
N0237,236,Yield (engineering) / Catalysis / Quantum yield,Yield (engineering) | Catalysis | Quantum yield | Chemistry | Organic chemistry | tar (computing) | Response surface methodology | Furfural | Solar still | Metallurgy | Fructose | Nuclear chemistry | Biomass (ecology) | Sawdust | Lewis acids and bases,22,0,0,0.1061853878898445,0.1314092801299624,0,10,0,0,0.1473804786881292,0.1802074631021999,0,10,,,60.29,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Yield (engineering) / Catalysis / Quantum yield
N0238,237,Range (aeronautics) / Driving range / Atmospheric temperature range,Range (aeronautics) | Driving range | Atmospheric temperature range | Aerospace engineering | Acceleration | Statistics | Point (geometry) | Weibull distribution | Wind speed | Lightning (connector) | Geothermal gradient | Ion implantation | Wind wave | Calibration | Tracking (education),22,0,0,0.1061853878898445,0.1022072178788596,0,13,0,0,0.1473804786881292,0.1401613601905999,0,13,,,60.29,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Range (aeronautics) / Driving range / Atmospheric temperature range
N0239,238,Manganese / Inorganic chemistry / Birnessite,Manganese | Inorganic chemistry | Birnessite | Torrefaction | Valence (chemistry) | Cerium | Pulp and paper industry | Manganese oxide | Geothermal gradient | Permanganate | Alkaline battery | Briquette | XANES | Raw material | Electrode,6,2,0,1.8378240211703856,4.599324804548686,2,1,2,0,2.550815977294545,6.307261208576998,2,1,1.0,,73.19000000000001,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Manganese / Inorganic chemistry / Birnessite
N0240,239,Manganese / Manganese oxide / Oxidizing agent,Manganese | Manganese oxide | Oxidizing agent | Natural resource economics | Sulfuric acid | Reliability engineering | Hydrogen peroxide | Leaching (pedology) | Inorganic chemistry | Pseudocapacitance | Silicide | Distributed generation | Alkaline battery | Catalysis | Microorganism,5,1,0,1.303184305920819,1.6557569296375267,1,2,1,0,1.8087604202634044,2.270614035087719,1,2,1.0,,69.24000000000001,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Manganese / Manganese oxide / Oxidizing agent
N0241,240,Organic Rankine cycle / Degree Rankine / Working fluid,Organic Rankine cycle | Degree Rankine | Working fluid | Rankine cycle | Waste heat | Waste heat recovery unit | Thermal efficiency | Waste management | Mechanical engineering | Thermodynamic cycle | Brayton cycle | Zeotropic mixture | Isentropic process | Evaporator | Parabolic trough,18,2,0,0.6457219533841895,0.1623291107487771,0,8,2,0,0.8962326406710562,0.2226092191262469,0,8,1.0,,75.61000000000001,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Organic Rankine cycle / Degree Rankine / Working fluid
N0242,241,Pulse-width modulation / Modulation (music) / Electronic engineering,Pulse-width modulation | Modulation (music) | Electronic engineering | Pulse (music) | Waveform | Space vector modulation | Duty cycle | Three-phase | Modulation index | Space vector | Pulse-frequency modulation | H bridge | Commutation | PWM rectifier | Common-mode signal,11,6,0,2.700802257198219,2.335041823847794,5,6,3,0,2.0184717733374224,2.0377305443094915,3,6,0.5,,75.96000000000001,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Pulse-width modulation / Modulation (music) / Electronic engineering
N0243,242,Bifunctional / Oxygen evolution / Bifunctional catalyst,Bifunctional | Oxygen evolution | Bifunctional catalyst | Inorganic chemistry | Nanotechnology | Transition metal | Clark electrode | Phosphide | Physical chemistry | Nanopore | Octahedron | Boosting (machine learning) | SPHERES | Electroluminescence | Carbon monoxide,56,0,0,0.0422862164163097,0.056318262912841,0,24,0,0,0.0586913410704939,0.0772317699009428,0,24,,,61.45,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Bifunctional / Oxygen evolution / Bifunctional catalyst
N0244,243,Ionic conductivity / Ionic bonding / Fast ion conductor,Ionic conductivity | Ionic bonding | Fast ion conductor | Electrochemical window | Ethylene oxide | Glass transition | Composite material | Thermal stability | Chemistry | Range (aeronautics) | Hexafluoropropylene | Trifluoromethanesulfonate | Plasticizer | Epoxy | Lithium perchlorate,44,1,0,0.1610677232036967,0.2670575692963752,1,15,0,0,0.0745182195614136,0.1220760233918128,0,15,0.0,,61.370000000000005,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Ionic conductivity / Ionic bonding / Fast ion conductor
N0245,244,Distributed generation / Distributed computing / Stand-alone power system,Distributed generation | Distributed computing | Stand-alone power system | Intermittent energy source | Dispatchable generation | Base load power plant | Net metering | Virtual power plant | Pumped-storage hydroelectricity | Environmental economics | Grid parity | Voltage regulation | Distributed power | Control reconfiguration | Grid energy storage,9,6,5,3.2693922060820544,4.336506244288761,5,3,5,1,3.839649313190736,5.946846282372598,5,3,0.8333333333333334,0.2,79.84,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Distributed generation / Distributed computing / Stand-alone power system
N0246,245,Kinetics / Reaction rate constant / Kinetic energy,Kinetics | Reaction rate constant | Kinetic energy | Activation energy | Chemical kinetics | Thermodynamics | Reaction rate | Physical chemistry | Order of reaction | Reaction mechanism | Electrochemical kinetics | Arrhenius equation | Inorganic chemistry | Thermogravimetry | Electrode,32,0,0,0.0735129608468154,0.0788455680779774,0,17,0,0,0.1020326390917817,0.1081244778613199,0,17,,,60.73,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Kinetics / Reaction rate constant / Kinetic energy
N0247,246,Topology (electrical circuits) / Network topology / Voltage,Topology (electrical circuits) | Network topology | Voltage | Mathematics | H bridge | Three-phase | Combinatorics | Node (physics) | Waveform | Control reconfiguration | Physics | Total harmonic distortion | Synchronization (alternating current) | Graph | Topology optimization,24,4,0,0.8776547366405515,0.4450959488272921,2,15,1,0,0.406048257610152,0.3662280701754385,1,15,0.25,,71.65000000000002,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Topology (electrical circuits) / Network topology / Voltage
N0248,247,Electrical conductor / Conductor / Composite material,Electrical conductor | Conductor | Composite material | Superconductivity | Overhead (engineering) | Electrode | Ampacity | Critical current | Corona (planetary geology) | Superconducting magnet | Bundle | High-temperature superconductivity | Conductive polymer | Corona discharge | Electromagnetic shielding,23,31,0,6.405012226972535,5.621396983337282,27,13,8,0,2.3988524722642315,2.102420402858999,7,13,0.2580645161290322,,84.80000000000001,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Electrical conductor / Conductor / Composite material
N0249,248,Copolymer / Polymer chemistry / Monomer,Copolymer | Polymer chemistry | Monomer | Polymerization | Styrene | Arylene | Polystyrene | Methacrylate | Carbazole | Ethylene oxide | Atom-transfer radical-polymerization | Ether | Acrylic acid | Condensation polymer | Amphiphile,8,3,0,1.9675527756059423,1.9711392019494365,2,3,3,0,2.730873575691807,2.703111946533,2,3,1.0,,75.9,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Copolymer / Polymer chemistry / Monomer
N0250,249,Smart grid / Distributed computing / Smart meter,Smart grid | Distributed computing | Smart meter | Metering mode | Scalability | Cloud computing | Real-time computing | Metre | Computer network | Engineering | Waste management | Electricity meter | Embedded system | Control reconfiguration | Telecommunications network,40,16,2,1.946732111313816,1.8134480657934813,11,17,14,0,2.3744632677531934,2.054365079365079,9,17,0.875,0.0,89.52,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Smart grid / Distributed computing / Smart meter
N0251,250,Decomposition / Radical / Hydrogen peroxide,Decomposition | Radical | Hydrogen peroxide | Chemical decomposition | Organic chemistry | Toluene | Chemical process of decomposition | Methane | Physical chemistry | Benzene | Decomposition method (queueing theory) | Benders' decomposition | Inorganic chemistry | Ozone | Peroxide,23,0,0,0.1016668607455957,0.1022072178788596,0,13,0,0,0.1411089689567195,0.1401613601905999,0,13,,,60.31999999999999,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Decomposition / Radical / Hydrogen peroxide
N0252,251,Consumption (sociology) / Agricultural economics / Power consumption,Consumption (sociology) | Agricultural economics | Power consumption | Fuel efficiency | Per capita | Sociology | Metering mode | Oil consumption | Social science | Art | Gas consumption | Water consumption | Operations management | Carbon footprint | Payment,17,0,3,0.1365240701440857,0.1839729921819474,0,7,0,0,0.1894891868847376,0.2522904483430799,0,7,,0.0,60.150000000000006,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Consumption (sociology) / Agricultural economics / Power consumption
N0253,252,Thermal decomposition / Electrode / Decomposition,Thermal decomposition | Electrode | Decomposition | Thermogravimetry | Auxiliary electrode | Capacitive deionization | Thermal analysis | Oxalate | Membrane electrode assembly | Exothermic reaction | Oleylamine | Capacitance | Hydrocarbon | Electric arc | Differential thermal analysis,3,2,0,3.4131017536021444,2.7595948827292114,2,2,1,0,2.8423378032710644,2.270614035087719,1,2,0.5,,69.79,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Thermal decomposition / Electrode / Decomposition
N0254,253,Flexibility (engineering) / Environmental economics / Prosumer,Flexibility (engineering) | Environmental economics | Prosumer | Variable renewable energy | Adaptability | Durability | Variable (mathematics) | Wearable computer | Valuation (finance) | Reliability engineering | Controllability | Nanotechnology | Power to gas | Energy market | Wearable technology,66,5,11,0.3952012556802483,0.0411879833243165,0,33,3,1,0.3490590284718851,0.0564829361962119,0,33,0.6,0.0909090909090909,79.53,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Flexibility (engineering) / Environmental economics / Prosumer
N0255,254,Geothermal gradient / Geothermal energy / Geothermal power,Geothermal gradient | Geothermal energy | Geothermal power | Geophysics | Flash (photography) | Fracture (geology) | Geothermal exploration | Thermoelectric generator | Ammonia | Ammonia production | Earth science | Fluid dynamics | Thermal energy | Working fluid | Wellhead,44,2,6,0.2684462053394945,0.1689547887385231,1,24,2,2,0.3725910978070683,0.2316953097028284,1,24,1.0,0.3333333333333333,77.50999999999999,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Geothermal gradient / Geothermal energy / Geothermal power
N0256,255,Charge (physics) / Physics / Chemical physics,Charge (physics) | Physics | Chemical physics | Trapping | Transfer (computing) | Recombination | Space charge | Charge density | Quantum mechanics | Surface charge | Organic semiconductor | Electric charge | Coulomb | Charge control | Charge ordering,26,1,0,0.2704722144363964,0.2670575692963752,1,15,0,0,0.1251343686974682,0.1220760233918128,0,15,0.0,,60.73,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Charge (physics) / Physics / Chemical physics
N0257,256,Distribution (mathematics) / Mathematics / Mathematical analysis,Distribution (mathematics) | Mathematics | Mathematical analysis | Statistics | Applied mathematics | Electric power distribution | Mean squared error | Weibull distribution | Probability density function | Estimation | Boundary (topology) | Distribution grid | Automation | Probability distribution | Fourier transform,35,5,0,0.7403065775418736,0.6661091096242924,3,14,5,0,1.0275117880369575,0.9134654164145996,3,14,1.0,,83.1,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Distribution (mathematics) / Mathematics / Mathematical analysis
N0258,257,Platinum / Platinum nanoparticles / Inorganic chemistry,Platinum | Platinum nanoparticles | Inorganic chemistry | Auxiliary electrode | Platinum group | Palladium | Membrane electrode assembly | Rotating disk electrode | Nanomaterial-based catalyst | Chloroplatinic acid | Electrode | Glycerol | Group (periodic table) | Tungsten carbide | Rhodium,15,1,0,0.4624202375848067,0.7526167861988757,1,5,1,0,0.6418182136418532,1.0320972886762358,1,5,1.0,,70.67,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Platinum / Platinum nanoparticles / Inorganic chemistry
N0259,258,Exciton / Molecular physics / Biexciton,Exciton | Molecular physics | Biexciton | Atomic physics | Binding energy | Delocalized electron | Excitation | Trion | Chemistry | Ultrafast laser spectroscopy | Polaron | Quantum well | Femtosecond | Spectral line | Singlet fission,27,0,0,0.0868789537280545,0.2122765294407085,0,6,0,0,0.1205840280175603,0.2911043634727845,0,6,,,60.57,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Exciton / Molecular physics / Biexciton
N0260,259,Thermal stability / Chemical engineering / Phosphor,Thermal stability | Chemical engineering | Phosphor | Organic chemistry | Polyimide | Chemistry | Ether | Arylene | Chemical stability | Condensation polymer | Temperature cycling | Polyethylene glycol | Thermal runaway | Thermal decomposition | In situ polymerization,10,2,0,1.1377005845340482,0.919864960909737,1,4,2,0,1.5790765573728136,1.2614522417153995,1,4,1.0,,73.92,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Thermal stability / Chemical engineering / Phosphor
N0261,260,Iridium / Phosphorescence / Phosphorescent organic light-emitting diode,Iridium | Phosphorescence | Phosphorescent organic light-emitting diode | Platinum | Palladium | Quantum efficiency | Chemistry | Rhodium | Geothermal gradient | Optics | Electroluminescence | Hall effect | Electron mobility | Impurity | Seebeck coefficient,4,1,0,1.5927808183476675,2.7595948827292114,1,1,1,0,2.210707180321939,3.784356725146199,1,1,1.0,,69.36000000000001,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Iridium / Phosphorescence / Phosphorescent organic light-emitting diode
N0262,261,Conjugated system / Polymer / Side chain,Conjugated system | Polymer | Side chain | Polymer solar cell | Fluorene | Organic chemistry | Alkyl | HOMO/LUMO | Conjugated microporous polymer | Combinatorial chemistry | Pyrrole | Quinoxaline | Intramolecular force | Ambipolar diffusion | Electron mobility,17,0,0,0.1365240701440857,0.2508722620662919,0,5,0,0,0.1894891868847376,0.3440324295587453,0,5,,,60.150000000000006,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Conjugated system / Polymer / Side chain
N0263,262,Non-blocking I/O / Nickel oxide / Chemical engineering,Non-blocking I/O | Nickel oxide | Chemical engineering | Yttria-stabilized zirconia | Metallurgy | Electrode | Pseudocapacitor | Temperature-programmed reduction | Solid oxide fuel cell | Electrophoretic deposition | Tape casting | Nial | Carbon dioxide reforming | Hydrogen production | Photocathode,12,1,0,0.5734010946051603,0.6368295883221256,1,6,1,0,0.7958545849158979,0.8733130904183535,1,6,1.0,,70.36000000000001,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Non-blocking I/O / Nickel oxide / Chemical engineering
N0264,263,Photodetector / Responsivity / Photodetection,Photodetector | Responsivity | Photodetection | Optoelectronics | Infrared | Photodiode | Dark current | Ultraviolet | Specific detectivity | Quantum efficiency | Detector | Photoconductivity | Photoelectric effect | Superlattice | Wavelength,43,0,0,0.0549234764947471,0.0788455680779774,0,17,0,0,0.0762312820800668,0.1081244778613199,0,17,,,61.36000000000001,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Photodetector / Responsivity / Photodetection
N0265,264,Stability (learning theory) / Mathematics / Machine learning,Stability (learning theory) | Mathematics | Machine learning | Margin (machine learning) | Limit (mathematics) | Electronic stability control | Artificial intelligence | Instability | Benchmark (surveying) | Convergence (economics) | Domain (mathematical analysis) | Eigenvalues and eigenvectors | Fuzzy logic | Probabilistic logic | Load Shedding,57,3,0,0.2908556276982696,0.1505233572397751,1,27,3,0,0.4036943546674845,0.2064194577352472,1,27,1.0,,79.58000000000001,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Stability (learning theory) / Mathematics / Machine learning
N0266,265,Optics / Beam (structure) / Diffraction,Optics | Beam (structure) | Diffraction | Concentrator | Nonimaging optics | Scattering | Refractive index | Reflector (photography) | Reflection (computer programming) | Parabolic trough | Lens (geology) | In situ | Transmittance | Fresnel lens | Wavelength,9,5,0,2.766408789761738,2.7595948827292114,3,3,1,0,1.0471770854156552,1.6218671679197996,1,3,0.2,,69.89000000000001,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Optics / Beam (structure) / Diffraction
N0267,266,Bioenergy / Biofuel / Agriculture,Bioenergy | Biofuel | Agriculture | Agronomy | Agroforestry | Energy crop | Panicum virgatum | Miscanthus | Agricultural engineering | Agricultural economics | Straw | Biotechnology | Short rotation coppice | Crop residue | Land use,15,0,0,0.1541400791949355,0.1839729921819474,0,7,0,0,0.2139394045472844,0.2522904483430799,0,7,,,59.77,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Bioenergy / Biofuel / Agriculture
N0268,267,In situ / Chemistry / Stress (linguistics),In situ | Chemistry | Stress (linguistics) | Synchrotron | Visualization | Microanalysis | X-ray | Microscopy | Cycling | Electron microscope | Surface (topology) | Abrasive | Dendrite (mathematics) | Heavy ion | Colloidal gold,29,0,0,0.0809888551702203,0.1452418359331163,0,9,0,0,0.1124088396773867,0.1991766697445367,0,9,,,60.57,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,In situ / Chemistry / Stress (linguistics)
N0269,268,Sustainability / Ecology / Environmental resource management,Sustainability | Ecology | Environmental resource management | Sustainable transport | Ecological footprint | Carbon footprint | Supply chain | Energy transition | Sociology | Nexus (standard) | Footprint | Corporate governance | Industrial ecology | Circular economy | Management science,109,0,24,0.021818915319831,0.0244211936524708,0,56,0,7,0.0302836600044101,0.0334898825234176,0,56,,0.2916666666666667,63.72,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Sustainability / Ecology / Environmental resource management
N0270,269,Fossil fuel / Renewable fuels / Energy source,Fossil fuel | Renewable fuels | Energy source | Energy development | Environmental protection | Energy supply | Petroleum industry | Environmental impact of the energy industry | Petroleum | Unconventional oil | Primary energy | Environmental economics | Nuclear power | Hydrogen fuel | Oil and natural gas,29,0,13,0.0809888551702203,0.1103837953091684,0,12,0,8,0.1124088396773867,0.1513742690058479,0,12,,0.6153846153846154,62.43,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Fossil fuel / Renewable fuels / Energy source
N0271,270,Biofuel / Biodiesel / Methane,Biofuel | Biodiesel | Methane | Biorefinery | Biochemical engineering | Hydrothermal liquefaction | Lignocellulosic biomass | Cellulosic ethanol | Renewable fuels | Ethanol fuel | Supply chain | Biotechnology | Bioenergy | Biodiesel production | Gasoline,16,1,2,0.4343947686402729,0.1839729921819474,0,7,1,1,0.6029201400878015,0.2522904483430799,0,7,1.0,0.5,71.45,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Biofuel / Biodiesel / Methane
N0272,271,Term (time) / Statistics / Mean squared error,Term (time) | Statistics | Mean squared error | Mean absolute percentage error | Electrical load | Scheduling (production processes) | Demand forecasting | Wind power forecasting | Probabilistic forecasting | Wavelet | Hilbert–Huang transform | Time series | Long short term memory | Randomness | Power system simulation,29,3,0,0.5669219861915427,1.2543613103314597,2,5,3,0,0.7868618777417071,1.7201621477937266,2,5,1.0,,79.81,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Term (time) / Statistics / Mean squared error
N0273,272,Sintering / Spark plasma sintering / Ball mill,Sintering | Spark plasma sintering | Ball mill | Metallurgy | Chemical engineering | Grain size | Relative density | Grain growth | Vickers hardness test | Powder metallurgy | Microstructure | SPARK (programming language) | Skutterudite | Non-blocking I/O | Screen printing,6,0,0,0.3675648042340771,0.919864960909737,0,1,0,0,0.510163195458909,1.2614522417153995,0,1,,,61.05,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Sintering / Spark plasma sintering / Ball mill
N0274,273,Tokamak / Spherical tokamak / KSTAR,Tokamak | Spherical tokamak | KSTAR | Pedestal | ASDEX Upgrade | Toroid | Magnetic confinement fusion | Thermonuclear fusion | Upgrade | Limiter | Code (set theory) | Tearing | Toroidal field | Detector | Enhanced Data Rates for GSM Evolution,28,0,0,0.0838305693867193,0.1022072178788596,0,13,0,0,0.1163530094906283,0.1401613601905999,0,13,,,60.52000000000001,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Tokamak / Spherical tokamak / KSTAR
N0275,274,Nitrogen / Chemistry / Nitrogen fixation,Nitrogen | Chemistry | Nitrogen fixation | Ammonia | Melamine | Organic chemistry | Mineralization (soil science) | NOx | Urea | Denitrification | Ammonium | Ammonia production | Impurity | Phosphorus | Liquid nitrogen,17,0,0,0.1365240701440857,0.1839729921819474,0,7,0,0,0.1894891868847376,0.2522904483430799,0,7,,,60.150000000000006,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Nitrogen / Chemistry / Nitrogen fixation
N0276,275,Sizing / Hybrid system / Installation,Sizing | Hybrid system | Installation | Load profile | Dimensioning | Voltage | Power loss | Voltage drop | Backup | Cost of electricity by source | Distributed generation | Hybrid power | Arbitrage | Control reconfiguration | Automotive battery,34,4,0,0.623262059353435,0.2854753326961253,1,14,4,0,0.8650593314303239,0.3914851784633998,1,14,1.0,,81.88,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Sizing / Hybrid system / Installation
N0277,276,Wireless / Wireless power transfer / Maximum power transfer theorem,Wireless | Wireless power transfer | Maximum power transfer theorem | Telecommunications | Transmitter | Coupling (piping) | Wireless network | Transfer (computing) | Wireless sensor network | Channel (broadcasting) | Inductive coupling | Resonant inductive coupling | Antenna (radio) | Energy transfer | Resonator,36,23,0,3.076467060096179,1.8134480657934813,11,17,18,0,3.361486260489523,2.486862990810359,11,17,0.782608695652174,,91.17,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Wireless / Wireless power transfer / Maximum power transfer theorem
N0278,277,State (computer science) / Estimation / Estimator,State (computer science) | Estimation | Estimator | Steady state (chemistry) | Phasor | State space | Observer (physics) | Commission | Units of measurement | Set (abstract data type) | Law | State of health | Cyber-physical system | State variable | Energy sector,38,1,0,0.1861691865601169,0.2019215767850642,1,20,1,0,0.2583943457519149,0.2769041506204535,1,20,1.0,,71.31,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,State (computer science) / Estimation / Estimator
N0279,278,Nano- / Nanotechnology / Composite material,Nano- | Nanotechnology | Composite material | Chemical engineering | Epoxy | Morphology (biology) | Nanoscopic scale | Focus (optics) | Silicone rubber | Cycling | Pigment | Textile | Sol-gel | Microsphere | Cadmium,7,1,0,0.9556684910086006,8.278784648187633,1,0,1,0,1.3264243081931633,11.353070175438596,1,0,1.0,,69.2,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Nano- / Nanotechnology / Composite material
N0280,279,Electric field / Space charge / Breakdown voltage,Electric field | Space charge | Breakdown voltage | Corona discharge | Corona (planetary geology) | Physics | Lightning (connector) | Electrohydrodynamics | Computational physics | LDMOS | Stress (linguistics) | Condensed matter physics | Ionization | Voltage | Dipole,29,5,0,0.8908774068724241,1.2142217484008528,5,12,3,0,0.7868618777417071,1.0596198830409356,3,12,0.6,,79.81,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Electric field / Space charge / Breakdown voltage
N0281,280,Open-circuit voltage / Short circuit / Voltage,Open-circuit voltage | Short circuit | Voltage | Capacitance | Equivalent series resistance | Equivalent circuit | Platinum | Quantum efficiency | Theory of solar cells | Voltage sag | Biasing | Voltage drop | Amorphous silicon | Buffer (optical fiber) | Common emitter,2,1,0,2.867005473025802,2.7595948827292114,1,1,1,0,3.97927292457949,3.784356725146199,1,1,1.0,,70.67,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Open-circuit voltage / Short circuit / Voltage
N0282,281,Nanoporous / Nanopore / Tafel equation,Nanoporous | Nanopore | Tafel equation | Specific surface area | Catalysis | Composite material | Physisorption | Lithography | Nanoscopic scale | Nanometre | Oxidizing agent | Microelectrode | Electron energy loss spectroscopy | Etching (microfabrication) | Electrochemical energy storage,13,1,0,0.5309269394492225,0.7526167861988757,1,5,1,0,0.7369023934406462,1.0320972886762358,1,5,1.0,,70.19000000000001,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Nanoporous / Nanopore / Tafel equation
N0283,282,Solvent / Organic chemistry / Solvation,Solvent | Organic chemistry | Solvation | Amine gas treating | Toluene | Solvent extraction | Morphology (biology) | Acetonitrile | Acetone | Dimethylformamide | Solvent effects | Organic solvent | Propylene carbonate | Dichloromethane | Dimethyl sulfoxide,8,1,0,0.8432369038311182,1.182683521169662,1,3,1,0,1.170374389582203,1.6218671679197996,1,3,1.0,,69.64,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Solvent / Organic chemistry / Solvation
