family,scenario,category_id,name,baseline_rank,rank,score,unit_id
core,remove_persistence,C0137,电解与其他路线制氢技术,41.0,41.0,83.86658207196591,
core,remove_persistence,C0138,光伏出力预测与系统参数建模,43.0,43.0,82.64298015045772,
core,remove_persistence,C0139,变压器油纸绝缘诊断,196.0,196.0,44.4666001994018,
core,remove_persistence,C0140,厌氧微生物产甲烷机制,85.0,85.0,73.32547811112119,
core,remove_persistence,C0143,微电网变流器协调与功率分配,63.0,63.0,77.25913169582164,
core,remove_persistence,C0144,能源作物种植与生物质采收,170.0,170.0,53.104323393456,
core,remove_persistence,C0146,铁基催化剂与氧电催化,9.0,9.0,95.38656757001722,
core,remove_persistence,C0150,储能技术与能量转换综述,124.0,124.0,63.64542735430072,
core,remove_persistence,C0151,多孔碳吸附二氧化碳,29.0,29.0,87.49206924680503,
core,remove_persistence,C0154,无线电能传输电路与系统,110.0,110.0,65.62131786458805,
core,remove_persistence,C0155,电解水析氧催化,3.0,3.0,97.8972174385933,
core,remove_persistence,C0156,电力交易竞价与市场优化,89.0,89.0,71.74839119006616,
core,remove_persistence,C0158,有机光伏材料、器件与载流子输运,18.0,18.0,90.66437052478926,
core,remove_persistence,C0159,太阳辐照预测与光伏环境建模,98.0,98.0,70.3616423456902,
core,remove_persistence,C0161,车辆操稳道路与轮胎交互,164.0,164.0,55.67841928759177,
core,remove_persistence,C0164,输电线路雷电接地与电磁影响,195.0,195.0,44.57536481464696,
core,remove_persistence,C0165,天然气供能与燃气动力系统,187.0,187.0,47.58451916976344,
core,remove_persistence,C0166,多类太阳能电池结构与性能,92.0,92.0,71.24988670352579,
core,remove_persistence,C0169,电池荷电状态健康状态与建模,35.0,35.0,85.76996283875647,
core,remove_persistence,C0171,最优潮流与电网优化运行,160.0,160.0,57.55460890057101,
core,remove_persistence,C0172,燃烧稳定与低污染排放,130.0,130.0,62.54871748391191,
core,remove_persistence,C0176,光伏最大功率点跟踪,67.0,67.0,76.81500951690383,
core,remove_persistence,C0181,聚变装置与粒子束工程,193.0,193.0,45.33671712136318,
core,remove_persistence,C0183,通用控制器与电力控制算法,64.0,64.0,77.16849451645065,
core,remove_persistence,C0185,风电场运行与功率优化,107.0,107.0,66.17420465875101,
core,remove_persistence,C0186,煤热解气化与煤质特性,102.0,102.0,69.37369709054653,
core,remove_persistence,C0189,风力机叶片与气动设计,44.0,44.0,82.57953412489802,
core,remove_persistence,C0191,固态储氢材料与反应器,15.0,15.0,91.98767334360556,
core,remove_persistence,C0195,碳捕集封存与碳移除系统,65.0,65.0,76.98722015770869,
core,remove_persistence,C0196,混合动力与整车能量管理,50.0,50.0,80.56738874286232,
core,remove_persistence,C0200,直流输电保护与故障限流,147.0,147.0,59.6302003081664,
core,remove_persistence,C0205,电池测试表征与性能评估,86.0,86.0,73.30735067524698,
core,remove_persistence,C0210,地热资源开发与换热,97.0,97.0,70.46134324299828,
core,remove_persistence,C0211,直流变换器拓扑与设计,90.0,90.0,71.54898939545001,
core,remove_persistence,C0212,等离子体波与高能粒子作用,149.0,149.0,59.28577902655668,
core,remove_persistence,C0213,电力电缆绝缘与运行诊断,185.0,185.0,47.75672981056829,
core,remove_persistence,C0216,电力可靠性与电气安全,176.0,176.0,51.36408954953322,
core,remove_persistence,C0220,局部放电电晕与放电物理,192.0,192.0,45.86241276171486,
core,remove_persistence,C0221,锂金属沉积与含锂电极材料,26.0,26.0,87.89993655397444,
core,remove_persistence,C0222,木质纤维素预处理与生化转化,49.0,49.0,80.92087374240914,
core,remove_persistence,C0223,泵水轮机与水力机械流动,105.0,105.0,66.60019940179461,
core,remove_persistence,C0227,空调通风与空气处理,162.0,162.0,57.40958941357744,
core,remove_persistence,C0228,能源审计与综合节能评估,145.0,145.0,59.82053838484547,
core,remove_persistence,C0233,半导体光电化学水分解,25.0,25.0,88.58877911719387,
core,remove_persistence,C0234,软开关谐振与交流变换器,167.0,167.0,53.87473941810931,
core,remove_persistence,C0235,热电发电器件与热设计,95.0,95.0,70.56104414030635,
core,remove_persistence,C0236,氢能供给加氢与系统集成,47.0,47.0,81.32874104957854,
core,remove_persistence,C0237,分布式光伏部署与技术经济,45.0,45.0,82.45264207377865,
core,remove_persistence,C0243,生物油热解与燃料升级,72.0,72.0,76.1352306716215,
core,remove_persistence,C0245,碳基超级电容器电极,24.0,24.0,88.72473488625035,
core,remove_persistence,C0246,虚拟电厂资源聚合与调度,171.0,171.0,53.0771322396447,
core,remove_persistence,C0250,热力循环余热与联供系统,118.0,118.0,64.42490709689113,
core,remove_persistence,C0251,充电站选址与充电调度,38.0,38.0,85.32584065983868,
core,remove_persistence,C0252,热泵与区域供热供冷,121.0,121.0,63.97172120003626,
core,remove_persistence,C0253,二氧化碳加氢与多类催化反应,36.0,36.0,85.5977521979516,
core,remove_persistence,C0254,电催化析氢与界面调控,6.0,6.0,97.01803679869482,
core,remove_persistence,C0258,综合能源系统协同管理与优化调度,23.0,23.0,88.74286232212452,
core,remove_persistence,C0259,锂硫电池正极与多硫化物调控,30.0,30.0,87.37424091362277,
core,remove_persistence,C0265,覆冰冻结与除冰传热,191.0,191.0,46.18870660745038,
core,remove_persistence,C0271,沼气及多路线生物燃料,76.0,76.0,75.41013323665368,
core,remove_persistence,C0275,风电发电机与并网控制,111.0,111.0,65.44910722378319,
core,remove_persistence,C0276,锂离子电池负极材料,13.0,13.0,92.91217257318952,
core,remove_persistence,C0278,整体电催化水分解,7.0,7.0,96.7098703888335,
core,remove_persistence,C0285,热泵换热器与热管理设计,74.0,74.0,75.56421644158434,
core,remove_persistence,C0286,燃料电池铂基催化剂,17.0,17.0,91.12662013958123,
core,remove_persistence,C0287,核裂变聚变与核电工程,182.0,182.0,49.279434424000726,
core,remove_persistence,C0293,电池系统管理与全寿命利用,42.0,42.0,82.72455361189158,
core,remove_persistence,C0296,供水管网水力状态与节能调度,174.0,174.0,52.06199583068975,
core,remove_persistence,C0297,废旧锂电池回收、分离与材料再生,27.0,27.0,87.67334360554699,
core,remove_persistence,C0298,场效应晶体管结构与建模,161.0,161.0,57.41865313151454,
core,remove_persistence,C0302,制冷循环与余热驱动制冷,84.0,84.0,73.86930118734703,
core,remove_persistence,C0306,电能质量谐波检测与信号分析,175.0,175.0,51.96229493338167,
core,remove_persistence,C0307,对流換热与换热器热工分析,93.0,93.0,71.13205837034351,
core,remove_persistence,C0316,多种燃料燃烧与排放评估,139.0,139.0,61.01694915254237,
core,remove_persistence,C0319,等离子体动力学与磁约束,197.0,197.0,43.98622314873561,
core,remove_persistence,C0320,二氧化碳捕集材料与工艺,51.0,51.0,79.89667361551709,
core,remove_persistence,C0327,风速与风电出力预测,117.0,117.0,64.89622042962023,
core,remove_persistence,C0328,太阳能集热器与光热利用,56.0,56.0,78.82715489893954,
core,remove_persistence,C0330,太阳能界面蒸发与海水淡化,13.0,13.0,92.91217257318952,
core,remove_persistence,C0337,光伏跟踪与太阳能装置控制,201.0,201.0,40.53294661470135,
core,remove_persistence,C0338,相变储热材料与传热增强,37.0,37.0,85.38022296746125,
core,remove_persistence,C0340,甲醇电氧化与贵金属催化剂,75.0,75.0,75.55515272364724,
core,remove_persistence,C0342,生物质热解气化与水热转化,54.0,54.0,79.32565938547992,
core,remove_persistence,C0343,锂电池热行为与安全机制,28.0,28.0,87.65521616967278,
core,remove_persistence,C0348,智能电网信息安全与韧性,80.0,80.0,74.32248708420194,
core,remove_persistence,C0369,多体系二次电池材料与电解液综述,10.0,10.0,95.30499410858334,
core,remove_persistence,C0371,太阳辐射测量估算与大气影响,173.0,173.0,52.53330916341884,
core,remove_persistence,C0372,电力节能与新能源应用泛论,194.0,194.0,44.68412942989214,
core,remove_persistence,C0378,纳米流体传热性质与强化,76.0,76.0,75.41013323665368,
core,remove_persistence,C0379,锅炉蒸汽系统与汽轮机运行,183.0,183.0,48.9440768603281,
core,remove_persistence,C0380,天然气管网供给与市场治理,200.0,200.0,40.99519622949334,
core,remove_persistence,C0381,光伏发电功率预测方法与装置,153.0,153.0,58.70570107858244,
core,remove_persistence,C0383,交通运输车辆与燃料效率,87.0,87.0,72.09281247167588,
core,remove_persistence,C0385,辐照材料损伤与稳定性,159.0,159.0,57.56367261850811,
core,remove_persistence,C0386,感应电机运行控制与性能,150.0,150.0,59.01386748844376,
core,remove_persistence,C0391,水力发电与水轮机系统,144.0,144.0,59.88398441040515,
core,remove_persistence,C0394,电力负荷需求与电价预测,55.0,55.0,78.90872836037343,
core,remove_persistence,C0407,水系锌电池负极及界面稳定,12.0,12.0,94.19015680232032,
core,remove_persistence,C0408,配电网重构与优化运行,112.0,112.0,65.40378863409771,
core,remove_persistence,C0412,质子交换膜燃料电池运行与建模,104.0,104.0,67.4521888878818,
core,remove_persistence,C0417,固体氧化物电解池与可逆电化学单元,91.0,91.0,71.45835221607904,
core,remove_persistence,C0420,碳化硅功率半导体器件,125.0,125.0,63.57291761080395,
core,remove_persistence,C0421,柴油机及多燃料内燃机性能,177.0,177.0,51.228133780476746,
core,remove_persistence,C0426,太阳能光热及光伏光热系统,40.0,40.0,84.12942989214174,
core,remove_persistence,C0427,通用电气工程应用与技术资料,202.0,202.0,39.37279071875283,
core,remove_persistence,C0430,电力系统电磁暂态与实时仿真,199.0,199.0,42.01033263844828,
core,remove_persistence,C0435,智能电表物联网与用能监测,157.0,157.0,57.91715761805493,
core,remove_persistence,C0436,钠离子电池电极材料,8.0,8.0,95.64035167225596,
core,remove_persistence,C0439,电气化铁路牵引与供电,198.0,198.0,42.68104776579352,
core,remove_persistence,C0443,建筑能效与居民供热用能,48.0,48.0,81.22904015227047,
core,remove_persistence,C0446,电力扰动孤岛及异常识别算法,39.0,39.0,84.82733617329828,
core,remove_persistence,C0448,水资源调度灌溉与水能利用,152.0,152.0,58.84165684763889,
core,remove_persistence,C0451,电力系统暂态电压与稳定性分析,108.0,108.0,65.89322940270098,
core,remove_persistence,C0452,风光储及混合能源系统配置,61.0,61.0,78.14737605365721,
core,remove_persistence,C0457,电网状态估计相量测量与系统分析,169.0,169.0,53.34904377775763,
core,remove_persistence,C0461,电催化制氨与氮循环反应,11.0,11.0,94.91525423728812,
core,remove_persistence,C0462,超导电力装置与故障限流,189.0,189.0,46.94099519622949,
core,remove_persistence,C0463,区域供热预测与热系统建模,99.0,99.0,70.08066708964017,
core,remove_persistence,C0464,潜热及热化学储热系统,71.0,71.0,76.24399528686668,
core,remove_persistence,C0465,功率因数校正与变流器电流控制,137.0,137.0,61.27073325478111,
core,remove_persistence,C0472,多电平逆变器拓扑与调制,133.0,133.0,61.83268376688117,
core,remove_persistence,C0473,二氧化碳地质封存与驱油,33.0,33.0,85.81528142844195,
core,remove_persistence,C0481,微生物燃料电池与生物产电,81.0,81.0,74.15934016133417,
core,remove_persistence,C0484,配电系统供电设备与可靠性,151.0,151.0,58.97761261669536,
core,remove_persistence,C0485,锂钠储能负极纳米材料,65.0,65.0,76.98722015770869,
core,remove_persistence,C0487,电池冷却与散热,58.0,58.0,78.40116015589594,
core,remove_persistence,C0501,钠电池电解液与界面,142.0,142.0,60.44593492250521,
core,remove_persistence,C0532,钙钛矿叠层太阳能电池,126.0,126.0,63.22849632919424,
core,remove_persistence,C0533,氮化镓功率与结器件,181.0,181.0,50.07704160246532,
core,remove_persistence,C0534,氢能技术经济与生命周期,129.0,129.0,62.5759086377232,
core,remove_persistence,C0552,微电网能量管理与经济调度,128.0,128.0,62.69373697090547,
core,remove_persistence,C0555,锌空气电池,134.0,134.0,61.7511103054473,
core,remove_persistence,C0556,水系锌离子电池,21.0,21.0,89.06915616786006,
core,remove_persistence,C0564,波浪能转换装置,179.0,179.0,50.5846098069428,
core,remove_persistence,C0576,碱性水电解制氢,131.0,131.0,62.29493338167317,
core,remove_persistence,C0577,质子交换膜水电解制氢,127.0,127.0,63.21036889332004,
core,remove_persistence,C0592,电池荷电状态估计,106.0,106.0,66.1832683766881,
core,remove_persistence,C0593,电池健康状态与寿命预测,68.0,68.0,76.76062720928125,
core,remove_persistence,C0598,锂资源提取与分离,109.0,109.0,65.64850901839935,
core,remove_persistence,C0616,锂金属负极界面稳定与枝晶抑制,115.0,115.0,65.16813196773316,
core,remove_persistence,C0622,谐振与软开关变换器,186.0,186.0,47.69328378500861,
core,remove_persistence,C0633,区域供热供冷系统,166.0,166.0,53.95631287954319,
core,remove_persistence,C0634,二氧化碳催化加氢与甲烷化,141.0,141.0,60.4640623583794,
core,remove_persistence,C0671,二氧化碳固体吸附捕集,113.0,113.0,65.37659748028642,
core,remove_persistence,C0672,漂浮式海上风电平台,132.0,132.0,61.94144838212634,
core,remove_persistence,C0675,风电出力预测,138.0,138.0,61.17103235747303,
core,remove_persistence,C0680,生物质气化制合成气,140.0,140.0,61.00788543460527,
core,remove_persistence,C0684,电池热失控与传播,123.0,123.0,63.90827517447657,
core,remove_persistence,C0700,永磁同步电机控制,168.0,168.0,53.78410223873833,
core,remove_persistence,C0712,电力负荷预测,165.0,165.0,55.27961569835946,
core,remove_persistence,C0714,层状及富镍锂电正极材料,103.0,103.0,69.0836581165594,
core,remove_persistence,C0723,光伏光热联合系统,136.0,136.0,61.50638992114565,
core,remove_persistence,C0727,钠离子电池负极材料,94.0,94.0,70.82389196048219,
core,remove_persistence,C0728,钠离子电池正极材料,78.0,78.0,75.20166772410042,
core,remove_persistence,C0744,潜热储热系统,95.0,95.0,70.56104414030635,
core,remove_current,C0004,风能开发与风电技术经济,101.0,100.0,73.2152028762198,
core,remove_current,C0005,钙钛矿氧化物电催化,88.0,82.0,77.32408834103748,
core,remove_current,C0009,二氧化碳电还原催化,2.0,3.0,98.17668207498714,
core,remove_current,C0011,光催化与光生物制氢,31.0,31.0,89.05153227187125,
core,remove_current,C0012,聚合物介电绝缘与储能,146.0,141.0,66.7265879130286,
core,remove_current,C0017,电磁场耦合与电磁换能,190.0,190.0,54.50265365519602,
core,remove_current,C0024,海洋资源开发与海上工程,178.0,180.0,57.421674370826906,
core,remove_current,C0027,变压器与高压开关设备,188.0,188.0,55.33299092621126,
core,remove_current,C0028,电动汽车充电设施及并网,83.0,85.0,76.92175997260742,
core,remove_current,C0031,车辆驱动制动与运动控制,155.0,154.0,64.38965930491354,
core,remove_current,C0033,石油产业与油价经济,135.0,144.0,66.07601438109911,
core,remove_current,C0037,光催化二氧化碳转化与氧化还原,3.0,2.0,98.21948296524567,
core,remove_current,C0044,二氧化碳及混合气体膜分离,116.0,109.0,70.9638760486218,
core,remove_current,C0046,煤气化与燃煤清洁转化,148.0,143.0,66.16161616161615,
core,remove_current,C0048,配电网柔性调度与协同规划,100.0,104.0,72.75295326142783,
core,remove_current,C0050,固态及凝胶聚合物电解质,34.0,32.0,88.26399589111452,
core,remove_current,C0056,电储能系统配置与运行,52.0,55.0,81.85242253038862,
core,remove_current,C0059,厌氧过程微生物与生物能源,53.0,52.0,82.84540318438623,
core,remove_current,C0060,超级电容器电极与器件,1.0,1.0,98.81869542886491,
core,remove_current,C0063,生物质热解与炭化,32.0,33.0,87.63054271528847,
core,remove_current,C0067,钙钛矿太阳能电池界面与器件性能,5.0,6.0,97.3206642698168,
core,remove_current,C0069,宽禁带半导体外延与结器件,156.0,153.0,64.47526108543057,
core,remove_current,C0072,氢能产业与制氢技术经济,20.0,24.0,90.13011470638588,
core,remove_current,C0082,智能电网体系与通信,143.0,147.0,65.42544084916966,
core,remove_current,C0083,配电网电压无功与电能质量,158.0,159.0,63.422359185071045,
core,remove_current,C0086,光伏组件性能建模与故障检测,60.0,62.0,80.55127546652969,
core,remove_current,C0088,污水厌氧处理与产能回收,114.0,118.0,70.03937681903783,
core,remove_current,C0091,等离子体湍流与不稳定性,172.0,174.0,58.996747132340346,
core,remove_current,C0098,建筑与工业冷却节能,120.0,128.0,68.68686868686868,
core,remove_current,C0102,电力设备与线路故障检测、定位和诊断,70.0,79.0,78.41979113165553,
core,remove_current,C0104,发动机燃气轮机与动力机械,184.0,185.0,56.00924499229584,
core,remove_current,C0105,微电网能量管理与优化,69.0,69.0,79.54117445642869,
core,remove_current,C0106,电动汽车推广与整车能耗,57.0,61.0,80.59407635678821,
core,remove_current,C0109,水系锌电池与锌空气电池,22.0,22.0,90.59236432117788,
core,remove_current,C0115,二氧化碳吸收溶解与水合物,82.0,81.0,77.3497688751926,
core,remove_current,C0117,制冷循环工质与能效,122.0,136.0,67.89077212806025,
core,remove_current,C0120,电力载波与通信传输,180.0,179.0,57.755521314843335,
core,remove_current,C0121,波浪能装置与海洋水动力,59.0,65.0,79.88358157849683,
core,remove_current,C0122,热电材料与热电性能优化,16.0,17.0,92.07327512412256,
core,remove_current,C0123,磁约束等离子体运行与边界,154.0,158.0,63.53364149974319,
core,remove_current,C0124,电力系统碳计量与低碳调度,163.0,164.0,62.14689265536721,
core,remove_current,C0125,重整气化与合成气制氢,73.0,73.0,79.05324430748159,
core,remove_current,C0127,质子交换及功能聚合物膜,62.0,56.0,81.78394110597499,
core,remove_current,C0129,生物质与污泥厌氧消化产气,46.0,43.0,84.38623523369286,
core,remove_current,C0130,能源网络安全与隐私保护,79.0,87.0,76.44239000171203,
core,remove_current,C0132,超级电容器复合电极材料,19.0,19.0,91.73942818010616,
core,remove_current,C0136,电力市场机制与产消者经济,119.0,130.0,68.58414655024824,
core,remove_current,C0137,电解与其他路线制氢技术,41.0,40.0,86.30371511727442,
core,remove_current,C0138,光伏出力预测与系统参数建模,43.0,45.0,84.30919363122752,
core,remove_current,C0139,变压器油纸绝缘诊断,196.0,194.0,53.04742338640642,
core,remove_current,C0140,厌氧微生物产甲烷机制,85.0,83.0,77.23848656052044,
core,remove_current,C0143,微电网变流器协调与功率分配,63.0,71.0,79.46413285396335,
core,remove_current,C0144,能源作物种植与生物质采收,170.0,171.0,59.71580208868343,
core,remove_current,C0146,铁基催化剂与氧电催化,9.0,8.0,96.19072076699194,
core,remove_current,C0150,储能技术与能量转换综述,124.0,116.0,70.2191405581236,
core,remove_current,C0151,多孔碳吸附二氧化碳,29.0,27.0,89.38537921588768,
core,remove_current,C0154,无线电能传输电路与系统,110.0,117.0,70.09929806539975,
core,remove_current,C0155,电解水析氧催化,3.0,4.0,98.065399760315,
core,remove_current,C0156,电力交易竞价与市场优化,89.0,95.0,74.8929977743537,
core,remove_current,C0158,有机光伏材料、器件与载流子输运,18.0,18.0,91.93631227529532,
core,remove_current,C0159,太阳辐照预测与光伏环境建模,98.0,97.0,73.9256976545112,
core,remove_current,C0161,车辆操稳道路与轮胎交互,164.0,165.0,61.75312446498887,
core,remove_current,C0164,输电线路雷电接地与电磁影响,195.0,195.0,52.96182160588939,
core,remove_current,C0165,天然气供能与燃气动力系统,187.0,186.0,55.46139359698681,
core,remove_current,C0166,多类太阳能电池结构与性能,92.0,91.0,76.04862181133367,
core,remove_current,C0169,电池荷电状态健康状态与建模,35.0,35.0,87.27957541516864,
core,remove_current,C0171,最优潮流与电网优化运行,160.0,157.0,63.69628488272557,
core,remove_current,C0172,燃烧稳定与低污染排放,130.0,132.0,68.37870227700735,
core,remove_current,C0176,光伏最大功率点跟踪,67.0,74.0,78.99332306111967,
core,remove_current,C0181,聚变装置与粒子束工程,193.0,193.0,53.47543228899161,
core,remove_current,C0183,通用控制器与电力控制算法,64.0,72.0,79.24156822461906,
core,remove_current,C0185,风电场运行与功率优化,107.0,112.0,70.60434857045026,
core,remove_current,C0186,煤热解气化与煤质特性,102.0,103.0,72.9241568224619,
core,remove_current,C0189,风力机叶片与气动设计,44.0,46.0,83.88974490669405,
core,remove_current,C0191,固态储氢材料与反应器,15.0,15.0,92.8608115048793,
core,remove_current,C0195,碳捕集封存与碳移除系统,65.0,68.0,79.56685499058379,
core,remove_current,C0196,混合动力与整车能量管理,50.0,53.0,82.43451463790446,
core,remove_current,C0200,直流输电保护与故障限流,147.0,148.0,65.24567711008388,
core,remove_current,C0205,电池测试表征与性能评估,86.0,86.0,76.89607943845232,
core,remove_current,C0210,地热资源开发与换热,97.0,99.0,73.24944358842662,
core,remove_current,C0211,直流变换器拓扑与设计,90.0,93.0,75.02996062318095,
core,remove_current,C0212,等离子体波与高能粒子作用,149.0,151.0,64.5437425098442,
core,remove_current,C0213,电力电缆绝缘与运行诊断,185.0,187.0,55.4528334189351,
core,remove_current,C0216,电力可靠性与电气安全,176.0,181.0,57.28471152199965,
core,remove_current,C0220,局部放电电晕与放电物理,192.0,192.0,54.2116076014381,
core,remove_current,C0221,锂金属沉积与含锂电极材料,26.0,29.0,89.34257832562916,
core,remove_current,C0222,木质纤维素预处理与生化转化,49.0,42.0,84.46327683615819,
core,remove_current,C0223,泵水轮机与水力机械流动,105.0,110.0,70.9210751583633,
core,remove_current,C0227,空调通风与空气处理,162.0,161.0,62.89162814586542,
core,remove_current,C0228,能源审计与综合节能评估,145.0,150.0,64.56942304399931,
core,remove_current,C0233,半导体光电化学水分解,25.0,23.0,90.57524396507446,
core,remove_current,C0234,软开关谐振与交流变换器,167.0,169.0,60.71734292073274,
core,remove_current,C0235,热电发电器件与热设计,95.0,98.0,73.80585516178736,
core,remove_current,C0236,氢能供给加氢与系统集成,47.0,46.0,83.88974490669405,
core,remove_current,C0237,分布式光伏部署与技术经济,45.0,48.0,83.59869885293612,
core,remove_current,C0243,生物油热解与燃料升级,72.0,70.0,79.51549392227358,
core,remove_current,C0245,碳基超级电容器电极,24.0,20.0,91.13165553843518,
core,remove_current,C0246,虚拟电厂资源聚合与调度,171.0,168.0,60.90566683787022,
core,remove_current,C0250,热力循环余热与联供系统,118.0,125.0,69.32888204074644,
core,remove_current,C0251,充电站选址与充电调度,38.0,38.0,86.55196028077384,
core,remove_current,C0252,热泵与区域供热供冷,121.0,134.0,68.14757746961135,
core,remove_current,C0253,二氧化碳加氢与多类催化反应,36.0,34.0,87.35661701763397,
core,remove_current,C0254,电催化析氢与界面调控,6.0,5.0,97.33778462592022,
core,remove_current,C0258,综合能源系统协同管理与优化调度,23.0,27.0,89.38537921588768,
core,remove_current,C0259,锂硫电池正极与多硫化物调控,30.0,26.0,89.51378188666324,
core,remove_current,C0265,覆冰冻结与除冰传热,191.0,191.0,54.4341722307824,
core,remove_current,C0271,沼气及多路线生物燃料,76.0,78.0,78.52251326827597,
core,remove_current,C0275,风电发电机与并网控制,111.0,114.0,70.4502653655196,
core,remove_current,C0276,锂离子电池负极材料,13.0,14.0,93.68258859784284,
core,remove_current,C0278,整体电催化水分解,7.0,7.0,97.21794213319636,
core,remove_current,C0285,热泵换热器与热管理设计,74.0,77.0,78.56531415853448,
core,remove_current,C0286,燃料电池铂基催化剂,17.0,16.0,92.78376990241397,
core,remove_current,C0287,核裂变聚变与核电工程,182.0,183.0,56.22324944358842,
core,remove_current,C0293,电池系统管理与全寿命利用,42.0,44.0,84.33487416538263,
core,remove_current,C0296,供水管网水力状态与节能调度,174.0,173.0,59.24499229583975,
core,remove_current,C0297,废旧锂电池回收、分离与材料再生,27.0,25.0,89.53946242081835,
core,remove_current,C0298,场效应晶体管结构与建模,161.0,156.0,64.18421503167264,
core,remove_current,C0302,制冷循环与余热驱动制冷,84.0,80.0,78.06026365348399,
core,remove_current,C0306,电能质量谐波检测与信号分析,175.0,176.0,58.79130285909946,
core,remove_current,C0307,对流換热与换热器热工分析,93.0,96.0,74.29378531073446,
core,remove_current,C0316,多种燃料燃烧与排放评估,139.0,142.0,66.5040232836843,
core,remove_current,C0319,等离子体动力学与磁约束,197.0,197.0,52.14860469097757,
core,remove_current,C0320,二氧化碳捕集材料与工艺,51.0,50.0,83.10220852593733,
core,remove_current,C0327,风速与风电出力预测,117.0,120.0,69.84249272384865,
core,remove_current,C0328,太阳能集热器与光热利用,56.0,59.0,80.84232152028761,
core,remove_current,C0330,太阳能界面蒸发与海水淡化,13.0,13.0,93.8709125149803,
core,remove_current,C0337,光伏跟踪与太阳能装置控制,201.0,201.0,49.31518575586371,
core,remove_current,C0338,相变储热材料与传热增强,37.0,36.0,87.2196541688067,
core,remove_current,C0340,甲醇电氧化与贵金属催化剂,75.0,63.0,80.52559493237459,
core,remove_current,C0342,生物质热解气化与水热转化,54.0,49.0,83.23061119671287,
core,remove_current,C0343,锂电池热行为与安全机制,28.0,30.0,89.24841636706043,
core,remove_current,C0348,智能电网信息安全与韧性,80.0,84.0,76.98168121896934,
core,remove_current,C0369,多体系二次电池材料与电解液综述,10.0,10.0,95.8397534668721,
core,remove_current,C0371,太阳辐射测量估算与大气影响,173.0,172.0,59.65588084232152,
core,remove_current,C0372,电力节能与新能源应用泛论,194.0,196.0,52.7050162643383,
core,remove_current,C0378,纳米流体传热性质与强化,76.0,75.0,78.96764252696455,
core,remove_current,C0379,锅炉蒸汽系统与汽轮机运行,183.0,182.0,56.50573531929464,
core,remove_current,C0380,天然气管网供给与市场治理,200.0,200.0,49.63191234377674,
core,remove_current,C0381,光伏发电功率预测方法与装置,153.0,146.0,65.62232494435885,
core,remove_current,C0383,交通运输车辆与燃料效率,87.0,92.0,75.663413799007,
core,remove_current,C0385,辐照材料损伤与稳定性,159.0,160.0,63.413799007019335,
core,remove_current,C0386,感应电机运行控制与性能,150.0,152.0,64.52662215374079,
core,remove_current,C0391,水力发电与水轮机系统,144.0,145.0,65.84488957370314,
core,remove_current,C0394,电力负荷需求与电价预测,55.0,58.0,80.93648347885636,
core,remove_current,C0407,水系锌电池负极及界面稳定,12.0,12.0,94.97517548365003,
core,remove_current,C0408,配电网重构与优化运行,112.0,119.0,70.01369628488271,
core,remove_current,C0412,质子交换膜燃料电池运行与建模,104.0,102.0,72.94127717856531,
core,remove_current,C0417,固体氧化物电解池与可逆电化学单元,91.0,89.0,76.22838555041945,
core,remove_current,C0420,碳化硅功率半导体器件,125.0,133.0,68.2502996062318,
core,remove_current,C0421,柴油机及多燃料内燃机性能,177.0,177.0,58.697140900530734,
core,remove_current,C0426,太阳能光热及光伏光热系统,40.0,39.0,86.34651600753294,
core,remove_current,C0427,通用电气工程应用与技术资料,202.0,202.0,48.06539976031501,
core,remove_current,C0430,电力系统电磁暂态与实时仿真,199.0,199.0,50.778976202705,
core,remove_current,C0435,智能电表物联网与用能监测,157.0,163.0,62.48073959938366,
core,remove_current,C0436,钠离子电池电极材料,8.0,9.0,96.01951720595788,
core,remove_current,C0439,电气化铁路牵引与供电,198.0,198.0,51.05290190035952,
core,remove_current,C0443,建筑能效与居民供热用能,48.0,51.0,82.85396336243794,
core,remove_current,C0446,电力扰动孤岛及异常识别算法,39.0,41.0,85.97842835130969,
core,remove_current,C0448,水资源调度灌溉与水能利用,152.0,149.0,64.89470980996404,
core,remove_current,C0451,电力系统暂态电压与稳定性分析,108.0,122.0,69.77401129943502,
core,remove_current,C0452,风光储及混合能源系统配置,61.0,60.0,80.73103920561546,
core,remove_current,C0457,电网状态估计相量测量与系统分析,169.0,170.0,59.80996404725217,
core,remove_current,C0461,电催化制氨与氮循环反应,11.0,11.0,95.69423043999316,
core,remove_current,C0462,超导电力装置与故障限流,189.0,188.0,55.33299092621126,
core,remove_current,C0463,区域供热预测与热系统建模,99.0,101.0,73.14672145180619,
core,remove_current,C0464,潜热及热化学储热系统,71.0,67.0,79.72093819551446,
core,remove_current,C0465,功率因数校正与变流器电流控制,137.0,140.0,66.88067111795924,
core,remove_current,C0472,多电平逆变器拓扑与调制,133.0,139.0,67.39428180106145,
core,remove_current,C0473,二氧化碳地质封存与驱油,33.0,37.0,86.99708953946241,
core,remove_current,C0481,微生物燃料电池与生物产电,81.0,76.0,78.74507789762026,
core,remove_current,C0484,配电系统供电设备与可靠性,151.0,155.0,64.3211778804999,
core,remove_current,C0485,锂钠储能负极纳米材料,65.0,57.0,81.22752953261426,
core,remove_current,C0487,电池冷却与散热,58.0,54.0,82.25475089881868,
core,remove_current,C0501,钠电池电解液与界面,142.0,135.0,68.05341551104263,
