unit_id,row_id,source,title,rule_status,rule_reason,excerpt,stage,review_status,review_reason,current_rule_status,apply_override,rule_disagreement_before_correction,reviewer,shown_chars
U0356_LLM,4882667,patent,基于大模型和RAG开源框架的电网自主运维问答系统,strict,题名同时明确电力对象和知识/大模型技术，具有应用任务,"本发明提供基于大模型和RAG开源框架的电网自主运维问答系统,属于自然语言处理技术领域;包括:‌知识文档处理模块,‌所述知识文档处理模块用于将特定领域知识文档切分为语义独立的多个文本块,并结合所述特定领域的知识特点对所述多个文本块进行语义增强处理;还包括‌向量生成与存储模块,所述‌向量生成与存储模块通过嵌入模型对每个文本块生成高维向量表示。本发明通过设置通过动态检索和生成机制,实现了对电网智能装备运维问题的快速、准确解答,该系统不仅提高了运维效率和准确性,还降低了开发成本,增强了系统的扩展性和灵活性。",diagnostic,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,252
U0650,4403936,paper,Cold climate heat pumps for GHG emission reductions: A smart-grid approach,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入,"Cold climate heat pumps for GHG emission reductions: A smart-grid approach Dr. M.F. Lightstone, P.Eng., FCSME, FCAE, from the Department of Mechanical Engineering at McMaster University, presents a smart-grid approach for cold climate heat pumps aimed at reducing greenhouse gas emissions. Electrically based heating through the implementation of air source heat pumps (ASHPs) can provide significant greenhouse gas (GHG) emission reductions if the electricity supply is predominantly non-carbon based. The additional electrical load can, however, negatively impact the electrical distribution and power generation supply infrastructure. This article",diagnostic,pending,已读信息未充分明确该单元研究对象，保持待判,pending,False,False,Codex辅助阅读，非独立专家盲审,650
U0650,4689135,paper,Navigating grid decarbonisation uncertainties: Life-cycle optimisation for UK climate-resilient refurbishment,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入,"Climate change and grid decarbonisation can alter the energy and carbon profiles of buildings over their life-cycle. Rising average temperatures shift heating and cooling demands, while grid decarbonisation affects the carbon intensity of operational energy. These factors necessitate an adaptive life-cycle analysis approach that accounts for temporal dynamics, ensuring both operational and embodied carbon impacts are addressed with consideration of long-term trends. This study evaluates refurbishment strategies for three UK higher education buildings under varying decarbonisation pathways, using a multi-objective genetic algorithm (NSGA-II) t",diagnostic,pending,已读信息未充分明确该单元研究对象，保持待判,pending,False,False,Codex辅助阅读，非独立专家盲审,650
U0650,4557355,paper,Ground-source integrated heat pumps for high-performance residences across the United States,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入,"Heat pumps can increase energy efficiency, thereby helping achieve high-performance residences. However, air-source heat pumps (ASHPs) sometimes use inefficient auxiliary heating in cold climates, and ground-source heat pumps (GSHPs) sometimes suffer from ground thermal imbalance and extreme entering liquid temperatures (ELTs) that reduce capacity. High-efficiency integrated heat pumps (HPs) can overcome these challenges; however, their long-term performance has been far less investigated than that of conventional or single-function HP systems. This study addresses these gaps by evaluating a ground-source integrated heat pump (GSIHP) with var",diagnostic,excluded,实际研究对象是地源一体热泵，空气源仅作背景,pending,True,True,Codex辅助阅读，非独立专家盲审,650
U0650,4383481,paper,Optimizing carbon reduction with air-source heat pumps in public buildings: A dynamic operational analysis across China’s climate zones,strict,题名明确空气源热泵对象,,diagnostic,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,0
U0650,4485800,paper,Building zoning and classified control strategies for enhanced performance of solar-air source heat pump hybrid heating systems,strict,题名明确空气源热泵对象,,diagnostic,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,0
U0650,4677337,paper,Technical performance of air source heat pump with enhanced vapor injection under extremely low temperature in Qinghai-Xizang Plateau,strict,题名明确空气源热泵对象,"Air source heat pump is a core energy-efficient technology for clean building heating, yet conventional models face severe limitations in high-altitude ultra-low temperature environments due to excessive compression ratio, over-high discharge temperature, and sharp attenuation of heating capacity and efficiency.This paper establishes and verifies a quasi-two-stage compression thermodynamic model of the air source heat pump with enhanced vapor injection, investigates the coupling effect of key parameters on its low-temperature performance, and conducts full-cycle quantitative analysis via a high-altitude engineering case.Results show that inje",diagnostic,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,650
U0650,4652140,paper,Thermo-transport and exergoeconomic design of a flexible two-stage air-source heat pump with PCM thermal storage and micro-channel heat exchangers,strict,题名明确空气源热泵对象,,diagnostic,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,0
U0650,4515613,paper,Techno-Economic and Environmental Performance of Solar-Assisted Air Source Heat Pump Systems in Residential Buildings of Hot Summer and Cold Winter Regions,strict,题名明确空气源热泵对象,,diagnostic,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,0
U0650,4599127,paper,Thermal performance of a biochar/AlN-enhanced sodium acetate trihydrate composite phase change material for weather-adaptive PV/T-air-source heat-pump packed-bed thermal energy storage,strict,题名明确空气源热泵对象,,diagnostic,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,0
U0650,4651544,paper,Performance evaluation and multi-objective optimization of a building powered by photovoltaic-thermal and air source heat pump heating system,strict,题名明确空气源热泵对象,,diagnostic,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,0
U0650,4440958,paper,Impact of Operating Conditions on Linear ARX Models for Air Source Heat Pumps,strict,题名明确空气源热泵对象,,diagnostic,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,0
U0650,4962759,patent,一种智能控制太阳能与空气能复合热源集热器,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入,"本实用新型公开了一种智能控制太阳能与空气能复合热源集热器,涉及集热器技术领域,包括水箱,水箱顶部设置有太阳能电热板,水箱的一端固定安装有热交换器,热交换器的顶部安装有空气能热泵,水箱的顶部转动安装有安装板,太阳能电热板转动安装在安装板上,太阳能电热板和安装板之间安装有调节组件;本实用新型通过设置调节组件,实现对太阳能电热板角度的精确调节,可以根据不同的太阳位置和角度进行调整,以适应不同的天气条件和季节变化,有助于最大程度地吸收太阳辐射能,提高集热效率。",diagnostic,strict,太阳能与空气能热泵复合系统，系统应用在范围内,strict,False,True,Codex辅助阅读，非独立专家盲审,228
U0650,4952768,patent,适用于低碳住宅的供冷供暖相变储能系统,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入,"本实用新型涉及建筑功暖供冷技术领域,提供一种适用于低碳住宅的供冷供暖相变储能系统,包括室内空调、换热器、空气源热泵、储能装置、太阳能供能装置,空气源热泵适于通过换热器给室内空调供能,空气源热泵适于给储能装置充能,储能装置适于通过换热器给室内空调供能,太阳能供能装置通过第四循环管路与换热器连接,太阳能供能装置适于通过换热器给室内空调供能,太阳能供能装置适于给储能装置充能,通过空气源热泵、储能装置、太阳能供能装置可分别为室内空调供能,太阳能供能装置和空气源热泵均可为储能装置充能,以储存能量,通过多源互补技术实现了能源的优化配置,减少了传统供暖供冷系统中的能源浪费。",diagnostic,strict,空气源热泵与相变储能耦合供冷供暖,strict,False,True,Codex辅助阅读，非独立专家盲审,283
U0650,4988693,patent,一种光热协同加热功能的光伏辅助型热泵,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入,"本实用新型公开了一种光热协同加热功能的光伏辅助型热泵,涉及空气源热泵技术领域,包括底部壳体,所述底部壳体内部底端的右侧固定连接有压缩机,所述底部壳体内部底端的中间位置处安装有换热器,所述顶部壳体的内部设置有光伏辅助加热的辅热组件。该光热协同加热功能的光伏辅助型热泵通过设置有锂电池、PLC控制器、温度传感器、光伏发电板、方形框和电热丝,使用时,温度传感器感应到温度低于零下十五度,则电热丝接通电源发热,使经过蒸发器的风温度上升,光伏发电板在日照条件下持续发电,电量储存在锂电池中为电热丝供电,可以起到节能减排的作用,实现了光伏辅热的功能,解决的是装置不具备光伏辅热的功能的问题。",diagnostic,strict,空气源热泵光伏辅助加热设备,strict,False,True,Codex辅助阅读，非独立专家盲审,289
U0650,4982879,patent,一种供暖用空气能热泵设备,strict,题名明确空气源热泵对象,"本实用新型公开了一种供暖用空气能热泵设备,涉及供暖技术领域;而本实用新型包括设备主体与换热组件,且设备主体与换热组件配合使用,设备主体的上端内腔中设有与换热组件配合使用的清洁机构,清洁机构包括支架,支架固定安装在设备主体的上端内腔底部;通过清洁机构的设置使用,能够带动两个往复丝杆同步转动,从而能够带动两个清洁刷与风管做循环往复移动,进而能够将两个换热组件外壁附着的灰尘进行有效清扫,与此同时,风管能够将空气持续导向清扫后的换热组件,从而能够将清扫出的灰尘有效吹离换热组件,进而有效提高了换热组件的清洁效果,从而能够保障换热组件进行高效的换热作业。",diagnostic,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,274
U0650,4963582,patent,一种低环境温度空气源热泵热水机冷媒循环系统,strict,题名明确空气源热泵对象,"本实用新型涉及空气源热泵热水机技术领域,且公开了一种低环境温度空气源热泵热水机冷媒循环系统,包括位于空气源热泵热水机底部的底板,底板顶部分别安装有压缩机、罐式换热器、板式换热器、翅片式换热器、气液分离器;底板底部设有缓冲组件;压缩机排气口H端通过铜管连通有四通阀的D端,通过优化冷媒循环路径和引入喷气增焓过程,能够显著提升热泵空调机组在超低温环境下的制热性能,有效地利用冷媒的潜热和显热,因此可以提高整个热泵系统的能效,增加了空气源热泵热水机的制热量,特别是在低环境温度下,改善尤为明显,使得热泵系统能够在更广泛的温度范围内高效运行,在寒冷季节,用户能够更快地获得所需的热水或供暖效果。",diagnostic,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,293
U0650,5005526,patent,一种面向高效供热的节能型二氧化碳空气源热泵系统,strict,题名明确空气源热泵对象,"本发明涉及热泵供热技术领域,具体为一种面向高效供热的节能型二氧化碳空气源热泵系统,包括:二氧化碳空气源热泵机组为系统热源;供热管路连接热泵机组与用户用热处;回水管路连接用户用热处与大温差换热器,进而连接至热泵机组的进水侧,构成主循环回路;大温差换热器设置于回水管路中,用于从主循环回路回收余热,并将回收的热量传递给旁通水流,形成高温余热回收水流;调温装置设置于供热管路上,接收初级热水与高温余热回收水流,并基于用户用热需求对两股水流进行混合或换热;智能控制模块采集系统运行参数,通过动态优化控制算法,匹配用户用热需求。由此,显著提升了热水系统的整体制热性能系数,有效践行了节能减排的目标。",diagnostic,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,294
U0650,4980876,patent,一种基于物联网的空气源热泵装置,strict,题名明确空气源热泵对象,"本实用新型公开了一种基于物联网的空气源热泵装置,包括热泵本体,还包括缓振机构,所述缓振机构包括桥板、U形导座、工形减震垫、栓止杆、减震垫筒、支杆和基装板,在配置了物联网模块的空气源热泵处设置缓振机构,缓振机构以工形减震垫和T形托垫提供了第一层材质性的缓冲,而T形托垫不仅在底部托接U形导座,其柱筒块还能在U形导座震动时提供内支撑,进一步缓冲振动,同时,减震垫筒套在支杆和层托环外,通过层筋环与层托环之间的摩擦进行阻尼减震,这种多层次、多部件协同的减震设计,能更有效地缓冲和吸收振动能量,极大地降低了热泵本体对周围建筑和设备的震动干扰。",diagnostic,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,267
U0650,4933191,patent,一种高寒高海拔地区使用的多能相变耦合供暖系统,strict,正文研究目的/发明声明局部同时明确对象与任务,"本发明涉及清洁供暖与能源利用技术领域,具体公开一种高寒高海拔地区使用的多能相变耦合供暖系统,系统包括光伏发电系统、配电控制柜、电磁锅炉、空气源热泵机组、相变储能模块、换热器、循环水泵及与采暖系统相连的供回水管网。光伏发电经逆变和配电控制柜优先向电磁锅炉和循环水泵供电,电磁锅炉与空气源热泵冷凝侧共同接入相变储能模块内部换热器,在循环水泵驱动下对相变材料充热蓄能;相变储能模块通过一次侧与换热器连通,换热器二次侧与采暖系统连通。相变储能模块上设置检测判定组件并与配电控制柜联动,根据储能及负荷需求调节多热源充放热。实现光伏电能与环境热能在统一储能节点耦合,提升能源利用效率,适用于既有建筑改造。",diagnostic,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,296
U0650,4996923,patent,一种空压机余热回收耦合空气源热泵制备热水的方法,strict,题名明确空气源热泵对象,"本发明涉及空压机余热回收技术领域,具体为一种空压机余热回收耦合空气源热泵制备热水的方法,包括空压机余热回收模块、空气源热泵模块、缓冲储热水箱模块、用水终端以及智能控制系统;本发明的有益效果是通过优先回收利用空压机运行时产生的废热作为基础热源,仅在废热不足时由高效变频空气源热泵进行补充,最大限度地减少了对传统高品位能源的依赖;经测算,该耦合系统相比单一传统供热方式,综合节能率不低于15%,年运行费用大幅下降,具有显著的经济效益;保证了全天候、连续稳定的热水供应:通过设置具有蓄热与缓冲功能的储热水箱,并运用智能耦合控制策略,系统有效克服了单独余热回收系统热源不稳定的缺陷。",diagnostic,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,287
U0650,4882920,patent,数据匮乏场景下的空气源热泵供热系统优化方法及系统,strict,题名明确空气源热泵对象,"本发明公开一种数据匮乏场景下的空气源热泵供热系统优化方法及系统,属集中供热领域。针对历史运行数据≤30天的场景,构建覆盖建筑热负荷、末端散热及热泵能耗的全过程模型:结合15‐30天实测数据校准机理模型,生成模拟数据训练数据驱动模型;以系统总能耗最小为目标,优化供水温度与热泵开启台数生成最优策略。配套系统含气象采集、热负荷预测等模块,可闭环联动热泵控制。突破大规模历史数据依赖,室内温度波动≤0.6°C时节能≥21.7%,适用于新建或运维数据不足的系统,具数据适应性强、优化效果显著的特点。",diagnostic,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,245
U0650,4903316,patent,一种空气源热泵装置,strict,题名明确空气源热泵对象,"本发明公开了一种空气源热泵装置,涉及热泵技术领域,具体为一种空气源热泵装置,包括热泵本体与设置在热泵本体内的换热器,所述换热器内设有多个换热板,且换热板的前后两侧均开设有流道槽,流道槽内设置有多组分流部件,每组所述分流部件包括设置在流道槽内侧面且二者夹角大小能够调整的两个分流板,通过分流板、第二转轴与第二拉簧的设置,能够根据水流大小自适应调整夹角,水流大时维持湍流避免积垢,水流小时充分利用换热板的换热面,提升基础换热效率,通过挡板、第一转轴、顶杆与反冲槽的设置,能够在分流板夹角减小时形成反向射流,催生小尺度涡流,弥补攻角减小导致的扰动不足,保障热量传递效率。",diagnostic,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,282
U0246,4746078,paper,From Virtual Synchronous Machine to Virtual Synchronous Compensator: Enhancing Stability for Grid-Forming Inverters,excluded,未发现该分析单元明确技术对象,"Tutorial ""From Virtual Synchronous Machine to Virtual Synchronous Compensator: Enhancing Stability for Grid-Forming Inverters"" held at the IEEE Energy Conversion Congress and Exposition (ECCE) 2026.",heldout,excluded,已读题名/内容不满足该技术对象和电力任务,excluded,False,False,Codex辅助阅读，非独立专家盲审,198
U0246,4425468,paper,Improved Sparrow Search Algorithm-Based Recurrent Neural Network for Short-Term Generation Load Forecasting of Hydropower Stations,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入,"To address the challenges of low accuracy and high randomness in short-term hydroelectric load forecasting within Multi-energy Coupled Virtual Power Plants (MC-VPPs), this study proposes a hybrid model integrating Variational Mode Decomposition (VMD), Long Short-Term Memory (LSTM) networks, and an I",heldout,strict,多能源耦合虚拟电厂内部水电负荷预测,pending,True,True,Codex辅助阅读，非独立专家盲审,300
U0246,4661327,paper,Optimal Scheduling of an Integrated Energy System With Hydrogen-Blended Natural Gas and Refined Hydrogen Energy Utilization,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入,"Driven by the low-carbon transition, hydrogen is vital; however, most existing studies on hydrogen-blended combustion rely on deterministic models with fixed blending ratios, overlooking the benefits of diversified hydrogen allocation. Furthermore, the traditional power-to-gas (P2G) process suffers ",heldout,strict,正文明确提出虚拟电厂低碳调度，已补读,pending,True,True,Codex辅助阅读，非独立专家盲审,300
U0246,4636792,paper,Optimal Scheduling of Virtual Power Plant Considering Multi-Market Coordination and Electricity-Hydrogen,strict,题名明确虚拟电厂且有聚合/运行/市场任务,,heldout,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,0
U0246,4760469,paper,Hierarchical Multi-Agent Reinforcement Learning Control for Electric-Vehicle Virtual Power Plants in Balancing Markets,strict,题名明确虚拟电厂且有聚合/运行/市场任务,"Balancing markets require flexible resources that can follow dispatch signals within tight response-time budgets. Aggregated electric vehicles operated as a virtual power plant are promising for this purpose, but practical deployment requires control architectures that can accommodate station-level ",heldout,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,300
U0246,4510196,paper,Low-carbon optimization scheduling of multi-energy coupled virtual power plants based on an enhanced hybrid metaheuristic integrating hierarchical search and differential evolution,strict,题名明确虚拟电厂且有聚合/运行/市场任务,"To address the challenges of slow convergence, susceptibility to local optima, and inadequate low-carbon constraints in virtual power plants (VPPs) scheduling, this paper proposes a multi-energy coupled low-carbon optimization scheduling model. The model integrates a tiered carbon trading mechanism ",heldout,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,300
U0246,4572503,paper,"Flexible Load Management in Virtual Power Plants: Research Advances, Challenges, and Outlooks",strict,题名明确虚拟电厂且有聚合/运行/市场任务,"With the growing penetration of renewable energy sources (RES), intermittency and uncertainty are introduced that challenge grid stability and market operations. Virtual Power Plants (VPPs) have emerged as a scalable solution by aggregating distributed energy resources and flexible loads under intel",heldout,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,300
U0246,4503222,paper,Resilience-Constrained Low-Carbon Dispatch of Industrial Parks with Storage and Quantum Acceleration,strict,正文研究目的/发明声明局部同时明确对象与任务,"Carbon-neutral industrial parks require large consumers, such as data centers, to balance low-carbon operation and service reliability. This paper proposes a resilience-constrained stochastic dispatch framework for a data-center virtual power plant (VPP) with renewable generation, short-duration bat",heldout,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,300
U0246,4503441,paper,Multi-agent-based dual-Stackelberg game model and improved benefit allocation strategy for virtual power plant cluster joining in energy and frequency regulation markets,strict,题名明确虚拟电厂且有聚合/运行/市场任务,,heldout,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,0
U0246,4615519,paper,Design of a Multi-Quantitative Trading Model for Virtual Power Plants Based on a Depth-First Search Algorithm,strict,题名明确虚拟电厂且有聚合/运行/市场任务,,heldout,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,0
U0246,4577869,paper,A Dual-Mode Control Architecture for Intelligent Virtual Power Plants: Demand Response as a Real-Time Governance and Optimization Instrument for Distribution Grids,strict,题名明确虚拟电厂且有聚合/运行/市场任务,,heldout,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,0
U0246,4842964,patent,促进多虚拟网格间源储荷协调的双层优化调度方法及系统,excluded,未发现该分析单元明确技术对象,"本发明公开一种促进多虚拟网格间源储荷协调的双层优化调度方法及系统,方法包括获取分布式能源的参数信息;基于分布式能源的参数信息,通过平衡功率竞价机制确立交易电价决策的范围,在上层模型中以整体运行收益最大化为优化目标,虚拟网格间进行非合作博弈对虚拟网格间的交易计划和发电计划进行决策,得到虚拟网格之间交互电量;将虚拟网格之间交互电量作为参量,在下层模型中以虚拟网格的发电成本最低为优化目标,对虚拟网格内各个发电单元在不同时段的出力进行决策,得到虚拟网格内部源储荷优化结果;将源储荷优化结果反馈至上层模型,直至满足设定的迭代条件后,得到各发电单元的出力以及与大电网的交互功率。",heldout,excluded,已读题名/内容不满足该技术对象和电力任务,excluded,False,False,Codex辅助阅读，非独立专家盲审,285
U0246,5043914,patent,电压变化检测设备及电力变换装置,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入,"提供一种能够检测三相输入电压中的相位变化量等于或大于预定相位变化量的电压变化检测装置。解决方案:电压转换检测装置50包括将三相输入电压Vr、Vs和Vt转换为d轴电压Vd和q轴电压Vq的三相两相转换单元31,转换值计算单元33,其通过将d轴电压Vd和q轴电压Vq分别除以输入电压Vr、Vs和Vt的有效值Vpp并归一化来获得d轴转换值Vd/Vpp和q轴转换值Vq/Vpp;以及相位变化检测单元36,其检测三相输入电压Vr、Vs的相位变化量,并且当d轴转换值Vd/Vpp大于或等于d轴阈值时,或者当q轴转换值Vq/Vpp大于或等于q轴阈值时,Vt等于或大于预定的相位变化量。选图:图2",heldout,excluded,Vpp是电压变量，不是虚拟电厂,pending,True,True,Codex辅助阅读，非独立专家盲审,289
U0246,4832351,patent,能量管理系统和方法,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入,"公开了一种智能水加热系统,其使用先进的监测和控制技术来优化能量使用和电网稳定性。各种功能包括热水器的实时荷电状态估计、每个单元的“数字孪生”表示、预测负载建模和自适应控制算法。该系统可以将单独的加热器作为分布式能源来操作,或者将它们聚合到虚拟发电厂中。它采用负载转移等策略来与可再生能源可用性保持一致,并采用协作多智能体控制来防止需求激增。该技术旨在提高能源效率、降低成本、整合可再生能源、增强电网稳定性,同时保持用户舒适度。其他功能包括用户分析、比较消耗报告以及使用补充电池存储的低电压环境解决方案。",heldout,strict,热水器负荷聚合为虚拟发电厂，明确控制与电网协同,pending,True,True,Codex辅助阅读，非独立专家盲审,251
U0246,4912784,patent,一种储能型虚拟电厂多元异构资源聚合方法和装置,strict,题名明确虚拟电厂且有聚合/运行/市场任务,"本发明涉及虚拟电厂技术领域,公开了一种储能型虚拟电厂多元异构资源聚合方法和装置,本发明通过提取多元电力资源运行数据的目标时序动态特征与地理数据的目标空间静态特征并关联生成融合特征,按资源运行场景适配预测模型输出预测结果,再以成本、电压波动、碳排放最小化为目标构建资源协同模型,输入融合特征与预测结果迭代求解确定目标协同方案。本发明深度挖掘资源时空耦合关系,提升数据支撑精准度,通过场景化预测与多目标优化充分释放资源互补潜力,使调度策略更具科学性,有效平抑电网负荷、提升清洁能源消纳能力。",heldout,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,243
U0246,4939735,patent,一种多储能协同的虚拟电厂经济优化系统及方法,strict,题名明确虚拟电厂且有聚合/运行/市场任务,"本发明涉及电网系统管理技术领域,具体为一种多储能协同的虚拟电厂经济优化系统及方法。该系统中:数据采集模块采集各储能设备的运行数据以及从电网运营商和市场平台获取全局信息;模型构建模块基于数据采集模块采集的各储能设备的运行数据构建各储能设备的数学模型;策略生成模块根据模型构建模块构建的各储能设备的数学模型,通过多智能体深度强化学习算法,制定虚拟电厂的运行策略;控制模块根据策略生成模块确定的虚拟电厂的运行策略,对各储能设备下发具体的控制指令。本发明能够智能地将不同时间尺度的电网服务匹配给最合适的储能资产,从而最大化虚拟电厂的整体收益、增强电网稳定性,并凭借分布式架构提高了对动态环境的自适应性。",heldout,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,297
U0246,4927602,patent,涉及虚拟电厂需求响应的主动配电网承载容量概率建模方法、装置、设备和存储介质,strict,题名明确虚拟电厂且有聚合/运行/市场任务,"本申请公开了一种涉及虚拟电厂需求响应的主动配电网承载容量概率建模方法,旨在解决现有技术中光伏承载能力的评估存在依赖确定性的方法、缺乏不确定性处理方法和高效的概率评估框架的问题。本方法通过概率密度函数量化不确定性,利用蒙特卡洛模拟与场景削减技术将复杂的随机问题转化为一个包含关键不确定性信息的多场景确定性优化问题,并集成虚拟电厂的需求响应作为主动控制手段,最终在满足多重安全约束的条件下,精确计算主动配电网的光伏承载容量及系统性能指标。",heldout,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,217
U0246,5008062,patent,一种面向虚拟电厂的碳感知协同优化调度方法及系统,strict,题名明确虚拟电厂且有聚合/运行/市场任务,"本发明公开了一种面向虚拟电厂的碳感知协同优化调度方法及系统,属于电力系统优化运行与低碳调度技术领域。该方法包括:获取多源输入信号,所述多源输入信号包括电力市场信号、碳市场信号和分布式资源的实时状态数据,其中所述碳市场信号包含实时碳价和未来时段的系统边际碳排放强度预测值;基于所述实时状态数据和所述动态碳信号,构建包含电力可调能力子模型和碳减排潜力子模型的资源统一数字画像;建立以电‐碳综合收益最大化为目标、以条件风险价值为风险约束的混合整数线性规划模型并求解,生成最优调度计划;通过实时感知‐控制模块将所述最优调度计划分解执行,并实时监测设备状态,当检测到异常时启动本地补偿策略,形成“感知‐优化‐控",heldout,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,300
U0246,4886080,patent,一种面向电力市场的多虚拟电厂博弈交易方法、系统、设备及介质,strict,题名明确虚拟电厂且有聚合/运行/市场任务,"本发明公开了一种面向电力市场的多虚拟电厂博弈交易方法、系统、设备及介质,属于电力系统优化与电力市场交易技术领域,包括:由协调中心初始化电价并引导各虚拟电厂上报计划,通过主从博弈迭代优化集群投标策略,形成综合计划参与日前市场出清。交易中心进行安全校核与统一出清,发布调度计划。通过偏差平衡机制应对供需波动,进行日内调节,依据实际执行结果完成财务结算。本发明运用主从博弈与统一价格机制,协同优化能量市场与调频市场的收益;通过双向迭代实现价格制定与资源调度的动态耦合,提升交易灵活性与收敛效率;并采用机会约束规划量化处理新能源与负荷不确定性,降低预测偏差导致的经济风险与系统波动。",heldout,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,287
U0246,4890444,patent,一种考虑虚拟电厂参与市场的输电网规划系统及规划方法,strict,题名明确虚拟电厂且有聚合/运行/市场任务,"本发明涉及输电网规划领域,特别是一种考虑虚拟电厂参与市场的输电网规划系统及规划方法。当前电力市场仿真技术辅助电力系统输电网规划没有考虑虚拟电厂对输电网规划的影响,无法在考虑虚拟电厂的基础上提出优化的输电网规划。为此本发明提供了一种考虑虚拟电厂参与市场的输电网规划系统及规划方法,系统包括数据输入模块、仿真计算模块、数据处理模块、方案优化模块和数据输出模块,本发明综合考虑虚拟电厂参与电力市场出清和电力系统运行,实现虚拟电厂参与市场情况下对电力系统运行作准确模拟,得到优解的输电网规划方案。",heldout,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,244
